hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY
3942656429,"30.637962,104.162293",128,http://cd.xiaozhu.com/fangzi/3942656429.html,单间出租,0,,3679238629,http://www.xiaozhu.com/fangdong/3679238629/,1,20,3室2厅2卫2厨1阳台,3,2,2,2,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1853058335,"30.816906,104.199631",128,http://cd.xiaozhu.com/fangzi/1853058335.html,整租,4,新都缤纷新天地,1852938135,http://www.xiaozhu.com/fangdong/1852938135/,2,56,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,cd
2294810945,"30.669436,104.066358",128,http://cd.xiaozhu.com/fangzi/2294810945.html,单间出租,4,青羊长顺街多子巷5号（共青团四川省委旁）,2294713545,http://www.xiaozhu.com/fangdong/2294713545/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
3907099030,"30.625375,104.110889",128,http://cd.xiaozhu.com/fangzi/3907099030.html,单间出租,0,锦江东光街道观音桥西路49号沙河上二期,3906917429,http://www.xiaozhu.com/fangdong/3906917429/,1,8,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2167787559,"30.704694,104.105934",128,http://cd.xiaozhu.com/fangzi/2167787559.html,整租,4,,1493599535,http://www.xiaozhu.com/fangdong/1493599535/,2,60,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2279215444,"30.705303,104.106483",128,http://cd.xiaozhu.com/fangzi/2279215444.html,整租,2,成华仁义路326号,1493599535,http://www.xiaozhu.com/fangdong/1493599535/,2,75,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
3918134230,"30.621527,104.074995",128,http://cd.xiaozhu.com/fangzi/3918134230.html,单间出租,2,武侯曼哈顿1期,3441896229,http://www.xiaozhu.com/fangdong/3441896229/,2,50,1室2厅1卫1厨1阳台,1,2,1,1,1,2,4,可能与其他房客分住不同房间,1,cd
1716600235,"30.659233,104.054611",128,http://cd.xiaozhu.com/fangzi/1716600235.html,单间出租,1,青羊锦里西路119,1716513335,http://www.xiaozhu.com/fangdong/1716513335/,1,35,6室1厅2卫1厨1阳台,6,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
3198031230,"30.639752,104.05733",129,http://cd.xiaozhu.com/fangzi/3198031230.html,单间出租,0,武侯永丰路4号,2369340663,http://www.xiaozhu.com/fangdong/2369340663/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2587958062,"30.648959,104.09926",128,http://cd.xiaozhu.com/fangzi/2587958062.html,整租,2,锦江一环路东五段,2566069163,http://www.xiaozhu.com/fangdong/2566069163/,2,40,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,cd
1970449771,"30.806076,104.195892",128,http://cd.xiaozhu.com/fangzi/1970449771.html,整租,2,新都学院路万和商业广场,1970401471,http://www.xiaozhu.com/fangdong/1970401471/,2,64,1室1厅1卫1厨2阳台,1,1,1,1,2,3,5,房客独享整套房屋,1,cd
699365439,"30.571259,104.269981",128,http://cd.xiaozhu.com/fangzi/699365439.html,整租,4,龙泉驿龙泉街道办,685862338,http://www.xiaozhu.com/fangdong/685862338/,2,44,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,cd
1577389535,"30.704536,104.106286",128,http://cd.xiaozhu.com/fangzi/1577389535.html,整租,4,成华仁义路326号青龙鹭苑。,1493599535,http://www.xiaozhu.com/fangdong/1493599535/,2,53,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2068712682,"30.604004,104.150235",128,http://cd.xiaozhu.com/fangzi/2068712682.html,整租,2,锦江牡丹街595号,2068660982,http://www.xiaozhu.com/fangdong/2068660982/,2,45,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
4173221530,"30.627423,104.14584",128,http://cd.xiaozhu.com/fangzi/4173221530.html,整租,1,成华云顶山路501,4173136629,http://www.xiaozhu.com/fangdong/4173136629/,2,54,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,cd
1560247435,"30.707647,104.102036",128,http://cd.xiaozhu.com/fangzi/1560247435.html,整租,4,成华羊子山路68号,75230800,http://www.xiaozhu.com/fangdong/75230800/,2,42,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,cd
2952183062,"30.644732,104.070337",129,http://cd.xiaozhu.com/fangzi/2952183062.html,整租,1,武侯玉华村10号凯蒂阳光,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,33,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
3518672229,"30.815695,104.200031",128,http://cd.xiaozhu.com/fangzi/3518672229.html,整租,1,新都兴乐北路88号缤纷时代广场,3418422629,http://www.xiaozhu.com/fangdong/3418422629/,2,25,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,cd
1481076035,"30.708641,104.102798",128,http://cd.xiaozhu.com/fangzi/1481076035.html,整租,0,成华圣地亚家居,1480983135,http://www.xiaozhu.com/fangdong/1480983135/,2,45,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,cd
2127551760,"30.635043,104.113072",128,http://cd.xiaozhu.com/fangzi/2127551760.html,单间出租,2,锦江牛沙路166号镏金岁月,2027131982,http://www.xiaozhu.com/fangdong/2027131982/,1,25,3室2厅1卫1厨2阳台,3,2,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2653795862,"30.775687,103.957833",129,http://cd.xiaozhu.com/fangzi/2653795862.html,整租,2,郫县犀浦镇宇众曼城,2653257363,http://www.xiaozhu.com/fangdong/2653257363/,2,40,1室1厅1卫0厨1阳台,1,1,1,0,1,2,5,房客独享整套房屋,1,cd
4108571130,"30.767976,104.090134",128,http://cd.xiaozhu.com/fangzi/4108571130.html,整租,0,新都大丰幸福路65,4107095229,http://www.xiaozhu.com/fangdong/4107095229/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
3463109029,"30.815695,104.200031",128,http://cd.xiaozhu.com/fangzi/3463109029.html,整租,0,新都兴乐北路88号缤纷时代广场,3418422629,http://www.xiaozhu.com/fangdong/3418422629/,2,25,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,cd
1809024835,"31.013107,103.661125",128,http://cd.xiaozhu.com/fangzi/1809024835.html,单间出租,0,都江堰双林路,1785370435,http://www.xiaozhu.com/fangdong/1785370435/,1,12,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1565581535,"30.649978,104.065548",129,http://cd.xiaozhu.com/fangzi/1565581535.html,整租,1,武侯浆洗街16号华西国际,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
3081577529,"30.663709,104.061656",128,http://cd.xiaozhu.com/fangzi/3081577529.html,单间出租,0,青羊汪家拐街道小南街公寓,3080495729,http://www.xiaozhu.com/fangdong/3080495729/,1,30,4室2厅2卫1厨2阳台,4,2,2,1,2,6,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1583782835,"30.658606,104.077721",128,http://cd.xiaozhu.com/fangzi/1583782835.html,整租,1,锦江盐市口财富中心A座,1582997835,http://www.xiaozhu.com/fangdong/1582997835/,2,33,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
3022706029,"30.677838,104.072951",128,http://cd.xiaozhu.com/fangzi/3022706029.html,整租,3,青羊人民中路二段时代凯悦,3022360529,http://www.xiaozhu.com/fangdong/3022360529/,2,38,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,cd
1267763935,"30.658308,104.076176",128,http://cd.xiaozhu.com/fangzi/1267763935.html,整租,4,锦江大业路青石桥南路,1224113805,http://www.xiaozhu.com/fangdong/1224113805/,2,38,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2391986262,"30.660444,104.059917",128,http://cd.xiaozhu.com/fangzi/2391986262.html,整租,1,青羊文庙西街,2380419863,http://www.xiaozhu.com/fangdong/2380419863/,2,30,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,2,cd
4299981713,"30.695174,104.026934",128,http://cd.xiaozhu.com/fangzi/4299981713.html,单间出租,0,金牛蜀汉路289号锦城苑,2613237163,http://www.xiaozhu.com/fangdong/2613237163/,1,30,5室2厅3卫1厨1阳台,5,2,3,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2970294462,"30.627035,104.054536",128,http://cd.xiaozhu.com/fangzi/2970294462.html,整租,0,高新神仙树北路元通二巷,1558514635,http://www.xiaozhu.com/fangdong/1558514635/,2,60,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,cd
4095027230,"30.648941,104.098966",129,http://cd.xiaozhu.com/fangzi/4095027230.html,单间出租,1,锦江一环路东五段46号,2968989163,http://www.xiaozhu.com/fangdong/2968989163/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
3196514245,"30.604,104.150271",128,http://cd.xiaozhu.com/fangzi/3196514245.html,整租,0,锦江三圣乡鑫苑名家一期,2068660982,http://www.xiaozhu.com/fangdong/2068660982/,2,41,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
4524370414,"30.754442,103.969585",129,http://cd.xiaozhu.com/fangzi/4524370414.html,整租,0,郫县迪康大道8号,3919776729,http://www.xiaozhu.com/fangdong/3919776729/,2,37,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
3852428430,"30.753233,103.970289",128,http://cd.xiaozhu.com/fangzi/3852428430.html,整租,0,郫县高新西区迪康大道8号,3009249929,http://www.xiaozhu.com/fangdong/3009249929/,2,39,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2654005662,"30.775687,103.957833",128,http://cd.xiaozhu.com/fangzi/2654005662.html,整租,0,郫县犀浦镇宇众曼城,2653257363,http://www.xiaozhu.com/fangdong/2653257363/,2,40,1室1厅1卫0厨1阳台,1,1,1,0,1,2,5,房客独享整套房屋,1,cd
1793560535,"30.649708,104.065651",129,http://cd.xiaozhu.com/fangzi/1793560535.html,整租,0,武侯浆洗街16号华西国际（华西医院车库出口50米）,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
2694652563,"30.649932,104.06519",129,http://cd.xiaozhu.com/fangzi/2694652563.html,整租,0,武侯浆洗街16号华西国际,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,4,5,房客独享整套房屋,2,cd
2951984162,"30.644732,104.070337",129,http://cd.xiaozhu.com/fangzi/2951984162.html,整租,0,武侯玉华村10号凯蒂阳光,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,33,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
2952406262,"30.644732,104.070337",129,http://cd.xiaozhu.com/fangzi/2952406262.html,整租,0,武侯玉华村10号凯蒂阳光,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,33,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
3156920428,"30.649703,104.06558",129,http://cd.xiaozhu.com/fangzi/3156920428.html,整租,1,武侯恒侯巷2号华西国际（华西医院车库出口50米）,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
3159468128,"30.649703,104.06558",129,http://cd.xiaozhu.com/fangzi/3159468128.html,整租,0,武侯恒侯巷2号华西国际（华西医院车库出口50米）,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,45,1室0厅1卫1厨1阳台,1,0,1,1,1,4,5,房客独享整套房屋,2,cd
804014939,"30.674807,104.040154",128,http://cd.xiaozhu.com/fangzi/804014939.html,整租,3,青羊清江东路,799423438,http://www.xiaozhu.com/fangdong/799423438/,2,51,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
636938400,"30.555759,104.067435",128,http://cd.xiaozhu.com/fangzi/636938400.html,单间出租,1,高新南延线吉泰二路266无国界小区(天府大道天府三街地铁站A出口直行500米右转200米即到),549872500,http://www.xiaozhu.com/fangdong/549872500/,1,18,4室2厅2卫1厨1阳台,4,2,2,1,1,2,4,可能与其他房客分住不同房间,1,cd
1571759735,"30.644732,104.070337",129,http://cd.xiaozhu.com/fangzi/1571759735.html,整租,1,武侯玉华村10号凯蒂阳光,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,35,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
38748800,"30.623777,104.135628",128,http://cd.xiaozhu.com/fangzi/38748800.html,单间出租,1,锦江比华利国际城,11836000,http://www.xiaozhu.com/fangdong/11836000/,1,20,1室0厅1卫0厨0阳台,1,0,1,0,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2928121962,"30.708753,104.102703",128,http://cd.xiaozhu.com/fangzi/2928121962.html,整租,0,成华仁义路326号青龙鹭苑(圣地亚家居马路正对面),1493599535,http://www.xiaozhu.com/fangdong/1493599535/,2,53,1室1厅1卫1厨2阳台,1,1,1,1,2,3,5,房客独享整套房屋,1,cd
1890514970,"30.650052,104.065401",129,http://cd.xiaozhu.com/fangzi/1890514970.html,整租,0,武侯浆洗街16号华西国际,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,cd
1965809171,"30.406541,104.032581",128,http://cd.xiaozhu.com/fangzi/1965809171.html,整租,0,双流人居都是阳光,987726460,http://www.xiaozhu.com/fangdong/987726460/,2,33,1室1厅1卫1厨0阳台,1,1,1,1,0,3,5,房客独享整套房屋,2,cd
2799486363,"30.577147,103.92157",128,http://cd.xiaozhu.com/fangzi/2799486363.html,整租,2,双流东升电视塔路一段,2799411863,http://www.xiaozhu.com/fangdong/2799411863/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,3,5,房客独享整套房屋,2,cd
2402225363,"30.779333,103.940218",128,http://cd.xiaozhu.com/fangzi/2402225363.html,整租,0,郫县尚雅路8号,2233796545,http://www.xiaozhu.com/fangdong/2233796545/,2,45,1室1厅1卫1厨0阳台,1,1,1,1,0,4,5,房客独享整套房屋,3,cd
2930168962,"30.685287,104.055046",128,http://cd.xiaozhu.com/fangzi/2930168962.html,整租,1,金牛南熏巷17号,1224113805,http://www.xiaozhu.com/fangdong/1224113805/,2,36,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
1070089678,"30.63896,104.037239",128,http://cd.xiaozhu.com/fangzi/1070089678.html,单间出租,0,武侯红牌楼广场,119952900,http://www.xiaozhu.com/fangdong/119952900/,1,35,2室0厅1卫1厨1阳台,2,0,1,1,1,2,4,可能与其他房客分住不同房间,1,cd
3919868830,"30.761704,103.982385",129,http://cd.xiaozhu.com/fangzi/3919868830.html,整租,0,郫县犀浦地铁口百伦广场,3919776729,http://www.xiaozhu.com/fangdong/3919776729/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
4258812814,"30.713676,104.099577",128,http://cd.xiaozhu.com/fangzi/4258812814.html,整租,0,成华洪山路3号丽水澜庭B区,4258319313,http://www.xiaozhu.com/fangdong/4258319313/,2,47,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
551736000,"30.555771,104.068481",128,http://cd.xiaozhu.com/fangzi/551736000.html,单间出租,0,高新天府二街,549872500,http://www.xiaozhu.com/fangdong/549872500/,1,15,3室1厅1卫0厨0阳台,3,1,1,0,0,2,4,可能与其他房客分住不同房间,2,cd
103507901,"30.609369,104.08548",128,http://cd.xiaozhu.com/fangzi/103507901.html,单间出租,2,武侯科华南路北,69288400,http://www.xiaozhu.com/fangdong/69288400/,1,15,3室1厅2卫1厨3阳台,3,1,2,1,3,2,4,可能与其他房客分住不同房间,1,cd
996615160,"30.548134,103.985767",128,http://cd.xiaozhu.com/fangzi/996615160.html,整租,0,双流西航港街道,784526338,http://www.xiaozhu.com/fangdong/784526338/,2,98,3室2厅1卫1厨1阳台,3,2,1,1,1,6,5,房客独享整套房屋,4,cd
1793696135,"30.649769,104.06545",129,http://cd.xiaozhu.com/fangzi/1793696135.html,整租,0,武侯浆洗街16号华西国际,1565504435,http://www.xiaozhu.com/fangdong/1565504435/,2,40,1室0厅1卫1厨1阳台,1,0,1,1,1,4,5,房客独享整套房屋,2,cd
2671275162,"30.526454,104.078826",128,http://cd.xiaozhu.com/fangzi/2671275162.html,单间出租,0,高新天府大道南段651,69288400,http://www.xiaozhu.com/fangdong/69288400/,1,17,3室2厅2卫1厨1阳台,3,2,2,1,1,2,4,可能与其他房客分住不同房间,1,cd
686000339,"30.67691,104.082397",128,http://cd.xiaozhu.com/fangzi/686000339.html,整租,0,青羊时代印象,455908500,http://www.xiaozhu.com/fangdong/455908500/,2,39,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,cd
2565555562,"30.678995,104.150098",128,http://cd.xiaozhu.com/fangzi/2565555562.html,单间出租,0,成华二仙桥东三段1号成都理工大学理工东苑,2517193563,http://www.xiaozhu.com/fangdong/2517193563/,1,20,4室1厅2卫1厨1阳台,4,1,2,1,1,2,4,可能与其他房客分住不同房间,1,cd
4200155230,"30.679555,104.063753",130,http://cd.xiaozhu.com/fangzi/4200155230.html,整租,1,青羊西大街1号新城市广场,4199978929,http://www.xiaozhu.com/fangdong/4199978929/,2,52,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2206941093,"30.787296,103.919049",130,http://cd.xiaozhu.com/fangzi/2206941093.html,单间出租,0,高新华府大道一段518号（天府五街）蜀郡又一城,2206924893,http://www.xiaozhu.com/fangdong/2206924893/,1,20,3室2厅1卫1厨1阳台,3,2,1,1,1,2,4,可能与其他房客分住不同房间,1,cd
3516752730,"30.761556,103.982361",130,http://cd.xiaozhu.com/fangzi/3516752730.html,整租,0,郫县犀浦地铁站,1665874035,http://www.xiaozhu.com/fangdong/1665874035/,2,70,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,cd
4317338813,"30.825845,104.172987",130,http://cd.xiaozhu.com/fangzi/4317338813.html,单间出租,0,新都新都镇新泰西路一巷,3450017229,http://www.xiaozhu.com/fangdong/3450017229/,1,15,3室2厅2卫1厨1阳台,3,2,2,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1990361871,"30.693754,104.029741",135,http://cd.xiaozhu.com/fangzi/1990361871.html,整租,5,金牛蜀汉路255号,1159050305,http://www.xiaozhu.com/fangdong/1159050305/,2,35,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
4243781313,"30.668707,104.065146",135,http://cd.xiaozhu.com/fangzi/4243781313.html,单间出租,0,青羊长顺上街桂花巷56号,3825851229,http://www.xiaozhu.com/fangdong/3825851229/,2,50,4室2厅2卫1厨1阳台,4,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,2,cd
3516611429,"30.764426,103.981948",135,http://cd.xiaozhu.com/fangzi/3516611429.html,整租,0,郫县犀浦地铁站,1665874035,http://www.xiaozhu.com/fangdong/1665874035/,2,55,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2169931059,"30.657702,104.076625",135,http://cd.xiaozhu.com/fangzi/2169931059.html,整租,2,锦江财富中心A座,1159050305,http://www.xiaozhu.com/fangdong/1159050305/,2,35,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
2440669563,"30.577458,104.011962",138,http://cd.xiaozhu.com/fangzi/2440669563.html,整租,5,双流珠江路600号蓝光空港国际城56期,2440599363,http://www.xiaozhu.com/fangdong/2440599363/,2,60,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,3,cd
1868674635,"30.695393,104.042355",138,http://cd.xiaozhu.com/fangzi/1868674635.html,单间出租,5,金牛五里墩东街108号,1237606335,http://www.xiaozhu.com/fangdong/1237606335/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2923551963,"30.660948,104.154204",138,http://cd.xiaozhu.com/fangzi/2923551963.html,整租,4,成华和悦路189号和悦庭院B区,627176400,http://www.xiaozhu.com/fangdong/627176400/,2,55,1室2厅1卫1厨2阳台,1,2,1,1,2,2,5,房客独享整套房屋,1,cd
1689736435,"30.577505,104.016052",138,http://cd.xiaozhu.com/fangzi/1689736435.html,整租,4,双流西航港街道,397201900,http://www.xiaozhu.com/fangdong/397201900/,2,30,1室1厅1卫0厨0阳台,1,1,1,0,0,2,5,房客独享整套房屋,2,cd
3683964930,"30.670361,104.029528",138,http://cd.xiaozhu.com/fangzi/3683964930.html,整租,5,青羊青华北二街,1116930178,http://www.xiaozhu.com/fangdong/1116930178/,2,52,1室1厅1卫1厨1阳台,1,1,1,1,1,4,5,房客独享整套房屋,2,cd
114701401,"30.620239,104.063774",138,http://cd.xiaozhu.com/fangzi/114701401.html,单间出租,4,四川省成都市武侯区新光路,69519300,http://www.xiaozhu.com/fangdong/69519300/,1,20,2室2厅2卫1厨1阳台,2,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
115788901,"30.626837,104.082771",138,http://cd.xiaozhu.com/fangzi/115788901.html,整租,4,武侯科华北路,115756300,http://www.xiaozhu.com/fangdong/115756300/,2,46,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,cd
1781179535,"30.91254,103.607437",138,http://cd.xiaozhu.com/fangzi/1781179535.html,单间出租,5,都江堰青城人家,1781156335,http://www.xiaozhu.com/fangdong/1781156335/,1,18,5室2厅5卫1厨4阳台,5,2,5,1,4,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
893222160,"30.668087,104.140297",138,http://cd.xiaozhu.com/fangzi/893222160.html,整租,5,成华崔家店路262号(成都理工大学旁东),627176400,http://www.xiaozhu.com/fangdong/627176400/,2,45,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,cd
2035392582,"30.592664,104.082844",138,http://cd.xiaozhu.com/fangzi/2035392582.html,单间出租,5,武侯科华南路316号礼顿山1号,2016401682,http://www.xiaozhu.com/fangdong/2016401682/,1,15,2室1厅1卫1厨2阳台,2,1,1,1,2,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
4117374530,"30.672925,103.970406",138,http://cd.xiaozhu.com/fangzi/4117374530.html,整租,5,青羊光华南三路88号万科金色领域,4107476029,http://www.xiaozhu.com/fangdong/4107476029/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
3819144530,"30.578545,104.012423",138,http://cd.xiaozhu.com/fangzi/3819144530.html,整租,3,双流航空港珠江路,3818971929,http://www.xiaozhu.com/fangdong/3818971929/,2,69,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
1799484335,"30.626366,104.154137",138,http://cd.xiaozhu.com/fangzi/1799484335.html,单间出租,5,成华悦来街,1779305235,http://www.xiaozhu.com/fangdong/1779305235/,1,12,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1424735534,"30.661144,104.059486",138,http://cd.xiaozhu.com/fangzi/1424735534.html,单间出租,5,青羊文庙西街,1415277335,http://www.xiaozhu.com/fangdong/1415277335/,1,12,3室1厅1卫1厨2阳台,3,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1535594735,"30.712557,104.042915",138,http://cd.xiaozhu.com/fangzi/1535594735.html,整租,4,金牛恒和华园，长庆西一路36号(近华侨城欢乐谷+三轮可到火车北站+交大沃尔玛+九里堤公交站＋茶店子客运站),1190683865,http://www.xiaozhu.com/fangdong/1190683865/,2,15,1室2厅1卫1厨1阳台,1,2,1,1,1,2,5,房客独享整套房屋,1,cd
2310818727,"30.631505,104.156423",138,http://cd.xiaozhu.com/fangzi/2310818727.html,单间出租,2,成华万科路2号,2310364027,http://www.xiaozhu.com/fangdong/2310364027/,1,18,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
1634234335,"30.7747,103.975578",138,http://cd.xiaozhu.com/fangzi/1634234335.html,整租,5,郫县中铁伊莎贝拉,1190683865,http://www.xiaozhu.com/fangdong/1190683865/,2,43,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
2311880426,"30.631505,104.156423",138,http://cd.xiaozhu.com/fangzi/2311880426.html,单间出租,0,成华万科路2号,2310364027,http://www.xiaozhu.com/fangdong/2310364027/,1,12,3室2厅1卫1厨2阳台,3,2,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2290399145,"30.821102,104.197018",138,http://cd.xiaozhu.com/fangzi/2290399145.html,整租,4,新都万和北路99号旺府豪庭,2290296045,http://www.xiaozhu.com/fangdong/2290296045/,2,78,2室2厅1卫1厨1阳台,2,2,1,1,1,4,5,房客独享整套房屋,2,cd
1787660735,"30.541016,104.095886",138,http://cd.xiaozhu.com/fangzi/1787660735.html,单间出租,1,高新吉龙二街235号,1748119335,http://www.xiaozhu.com/fangdong/1748119335/,1,16,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2530158962,"30.754009,103.970325",138,http://cd.xiaozhu.com/fangzi/2530158962.html,整租,2,高新西区迪康大道8号龙城高新天地3栋,1910652071,http://www.xiaozhu.com/fangdong/1910652071/,2,38,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,cd
4466860214,"30.620517,104.073939",138,http://cd.xiaozhu.com/fangzi/4466860214.html,单间出租,0,武侯人民南路四段49号曼哈顿一期,4466825713,http://www.xiaozhu.com/fangdong/4466825713/,1,15,2室2厅2卫1厨0阳台,2,2,2,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
4372183613,"30.655479,104.001068",138,http://cd.xiaozhu.com/fangzi/4372183613.html,单间出租,0,武侯晋阳路424号,4334989813,http://www.xiaozhu.com/fangdong/4334989813/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,cd
2078102781,"30.676594,104.072929",138,http://cd.xiaozhu.com/fangzi/2078102781.html,整租,2,青羊人民中路二段,1716709835,http://www.xiaozhu.com/fangdong/1716709835/,2,40,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,cd
