hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY,postTime
2435227063,"39.868707,116.44578",398,http://bj.xiaozhu.com/fangzi/2435227063.html,整租,4,丰台方庄紫芳园三区,2294389445,http://www.xiaozhu.com/fangdong/2294389445/,2,80,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
1857257635,"39.934768,116.482132",398,http://bj.xiaozhu.com/fangzi/1857257635.html,整租,5,朝阳团结湖水碓子北里秀水园小区,243877300,http://www.xiaozhu.com/fangdong/243877300/,2,56,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,2015-12-05
2745521763,"40.005927,116.489977",398,http://bj.xiaozhu.com/fangzi/2745521763.html,整租,4,朝阳宝星国际二期,2629313563,http://www.xiaozhu.com/fangdong/2629313563/,2,80,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,2,bj,
5134810514,"39.932549,116.491711",398,http://bj.xiaozhu.com/fangzi/5134810514.html,整租,3,朝阳金台路甜水园东街道家园小区,1011564259,http://www.xiaozhu.com/fangdong/1011564259/,2,70,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,
818762139,"39.983292,116.377693",398,http://bj.xiaozhu.com/fangzi/818762139.html,整租,4,海淀花园东路32号花园公寓A座(紧邻地铁10号线牡丹园站B出口，牡丹宾馆对面，花园饭店隔壁。),583907100,http://www.xiaozhu.com/fangdong/583907100/,2,70,1室1厅1卫1厨1阳台,1,1,1,1,1,3,5,房客独享整套房屋,2,bj,2015-03-23
1252929235,"39.987244,116.492706",398,http://bj.xiaozhu.com/fangzi/1252929235.html,单间出租,5,朝阳万红西街,1223234705,http://www.xiaozhu.com/fangdong/1223234705/,1,28,3室1厅2卫1厨1阳台,3,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
4135301530,"39.941429,116.459057",398,http://bj.xiaozhu.com/fangzi/4135301530.html,整租,5,朝阳三里屯南,3616896429,http://www.xiaozhu.com/fangdong/3616896429/,2,58,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
578599100,"39.918331,116.48172",398,http://bj.xiaozhu.com/fangzi/578599100.html,单间出租,5,北京市朝阳区阳光100国际公寓,495966100,http://www.xiaozhu.com/fangdong/495966100/,1,25,4室2厅2卫1厨2阳台,4,2,2,1,2,2,4,可能与其他房客分住不同房间,1,bj,2014-10-15
2959855262,"40.014044,116.479225",398,http://bj.xiaozhu.com/fangzi/2959855262.html,整租,4,朝阳望京花园西区131号楼,2629313563,http://www.xiaozhu.com/fangdong/2629313563/,2,85,1室1厅1卫1厨1阳台,1,1,1,1,1,4,5,房客独享整套房屋,4,bj,
2800828563,"40.013083,116.378417",398,http://bj.xiaozhu.com/fangzi/2800828563.html,整租,4,朝阳北沙滩中天国际公寓,798080638,http://www.xiaozhu.com/fangdong/798080638/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
3920876730,"39.984343,116.425353",398,http://bj.xiaozhu.com/fangzi/3920876730.html,整租,4,朝阳惠新里,3784834929,http://www.xiaozhu.com/fangdong/3784834929/,2,53,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
858363739,"39.980303,116.380704",398,http://bj.xiaozhu.com/fangzi/858363739.html,整租,4,海淀健安西路,574120900,http://www.xiaozhu.com/fangdong/574120900/,2,67,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,3,bj,
4217003813,"39.952744,116.422585",398,http://bj.xiaozhu.com/fangzi/4217003813.html,整租,0,东城雍和宫大街,2910872863,http://www.xiaozhu.com/fangdong/2910872863/,2,40,1室1厅1卫1厨1阳台,1,1,1,1,1,3,5,房客独享整套房屋,3,bj,2016-08-30
4001561630,"39.695465,116.328154",398,http://bj.xiaozhu.com/fangzi/4001561630.html,整租,1,大兴鑫苑·鑫都汇,2397960163,http://www.xiaozhu.com/fangdong/2397960163/,2,90,3室1厅1卫1厨1阳台,3,1,1,1,1,5,5,房客独享整套房屋,3,bj,
4714379514,"39.892767,116.464187",398,http://bj.xiaozhu.com/fangzi/4714379514.html,整租,5,朝阳劲松街道垂杨柳南里5号楼,2831054763,http://www.xiaozhu.com/fangdong/2831054763/,2,65,2室0厅1卫1厨1阳台,2,0,1,1,1,6,5,房客独享整套房屋,3,bj,
689787939,"39.867191,116.443626",398,http://bj.xiaozhu.com/fangzi/689787939.html,整租,5,北京市丰台区芳星园三区,649718700,http://www.xiaozhu.com/fangdong/649718700/,2,75,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,4,bj,
1168882375,"40.039043,116.431946",398,http://bj.xiaozhu.com/fangzi/1168882375.html,整租,4,朝阳瑞普大厦旁,801707138,http://www.xiaozhu.com/fangdong/801707138/,2,130,2室2厅1卫1厨2阳台,2,2,1,1,2,4,5,房客独享整套房屋,2,bj,
1926018370,"39.905418,116.494164",398,http://bj.xiaozhu.com/fangzi/1926018370.html,整租,4,朝阳百子湾路后现代城,707588338,http://www.xiaozhu.com/fangdong/707588338/,2,60,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
1462264035,"39.901142,116.400208",398,http://bj.xiaozhu.com/fangzi/1462264035.html,整租,4,东城煤市街,1173157165,http://www.xiaozhu.com/fangdong/1173157165/,2,40,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,bj,
4022561030,"39.895726,116.372687",398,http://bj.xiaozhu.com/fangzi/4022561030.html,整租,2,西城广安门内大街223号楼,4011142929,http://www.xiaozhu.com/fangdong/4011142929/,2,60,2室0厅1卫1厨1阳台,2,0,1,1,1,5,5,房客独享整套房屋,2,bj,
2442151762,"39.797322,116.333025",398,http://bj.xiaozhu.com/fangzi/2442151762.html,整租,5,大兴西红门世嘉博苑,1464942735,http://www.xiaozhu.com/fangdong/1464942735/,2,80,2室1厅1卫1厨1阳台,2,1,1,1,1,5,5,房客独享整套房屋,2,bj,
1159356705,"39.990204,116.500237",398,http://bj.xiaozhu.com/fangzi/1159356705.html,整租,5,朝阳酒仙桥北路798北门,1150692405,http://www.xiaozhu.com/fangdong/1150692405/,2,60,2室1厅1卫1厨1阳台,2,1,1,1,1,3,5,房客独享整套房屋,3,bj,
2142194660,"40.012842,116.377977",398,http://bj.xiaozhu.com/fangzi/2142194660.html,整租,4,朝阳北沙滩7号院中天国际,798080638,http://www.xiaozhu.com/fangdong/798080638/,2,47,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
4600073313,"39.961004,116.448615",398,http://bj.xiaozhu.com/fangzi/4600073313.html,整租,2,朝阳左家庄中街6号院豪成大厦,4460882513,http://www.xiaozhu.com/fangdong/4460882513/,2,60,1室1厅1卫1厨0阳台,1,1,1,1,0,4,5,房客独享整套房屋,3,bj,
4017358729,"39.943413,116.428479",398,http://bj.xiaozhu.com/fangzi/4017358729.html,单间出租,2,东城东四十四条,3591513429,http://www.xiaozhu.com/fangdong/3591513429/,1,15,4室1厅1卫1厨0阳台,4,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
5370699414,"39.916854,116.508617",398,http://bj.xiaozhu.com/fangzi/5370699414.html,整租,0,朝阳四惠地铁旁600米,1171711175,http://www.xiaozhu.com/fangdong/1171711175/,2,52,1室1厅1卫1厨2阳台,1,1,1,1,2,2,5,房客独享整套房屋,1,bj,2016-10-25
1925601670,"39.905418,116.494171",398,http://bj.xiaozhu.com/fangzi/1925601670.html,整租,4,朝阳百子湾路后现代城,707588338,http://www.xiaozhu.com/fangdong/707588338/,2,55,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
4852227214,"40.017982,116.468328",398,http://bj.xiaozhu.com/fangzi/4852227214.html,整租,1,朝阳望京北路39号院,4852191813,http://www.xiaozhu.com/fangdong/4852191813/,2,54,1室1厅1卫1厨0阳台,1,1,1,1,0,4,5,房客独享整套房屋,2,bj,
1072579578,"40.07214,116.351799",398,http://bj.xiaozhu.com/fangzi/1072579578.html,整租,4,海淀黄平路北段,952619959,http://www.xiaozhu.com/fangdong/952619959/,2,82,2室1厅1卫1厨2阳台,2,1,1,1,2,4,5,房客独享整套房屋,4,bj,
5193897214,"39.947439,116.41076",398,http://bj.xiaozhu.com/fangzi/5193897214.html,单间出租,0,东城大经厂胡同,5161065113,http://www.xiaozhu.com/fangdong/5161065113/,1,12,6室1厅5卫0厨1阳台,6,1,5,0,1,2,4,可能与其他房客分住不同房间,1,bj,
5194044614,"39.947436,116.410764",398,http://bj.xiaozhu.com/fangzi/5194044614.html,单间出租,0,东城大经厂胡同,5161065113,http://www.xiaozhu.com/fangdong/5161065113/,1,12,6室1厅5卫0厨1阳台,6,1,5,0,1,2,4,可能与其他房客分住不同房间,1,bj,
3854995429,"39.872231,116.380033",398,http://bj.xiaozhu.com/fangzi/3854995429.html,整租,0,丰台开阳里七区,544135000,http://www.xiaozhu.com/fangdong/544135000/,2,80,2室1厅1卫1厨2阳台,2,1,1,1,2,5,5,房客独享整套房屋,3,bj,
2123516760,"39.954566,116.331929",398,http://bj.xiaozhu.com/fangzi/2123516760.html,整租,2,海淀中关村南大街甲34号,702037038,http://www.xiaozhu.com/fangdong/702037038/,2,60,2室1厅1卫1厨1阳台,2,1,1,1,1,3,5,房客独享整套房屋,2,bj,
4903421213,"40.019566,116.354631",398,http://bj.xiaozhu.com/fangzi/4903421213.html,整租,0,海淀学院路逸成东苑15号楼,1639124135,http://www.xiaozhu.com/fangdong/1639124135/,2,90,3室1厅1卫1厨1阳台,3,1,1,1,1,7,5,房客独享整套房屋,6,bj,
5312297714,"39.957704,116.363675",398,http://bj.xiaozhu.com/fangzi/5312297714.html,整租,0,海淀文慧园西路56号公寓,2704476863,http://www.xiaozhu.com/fangdong/2704476863/,2,53,1室0厅1卫1厨1阳台,1,0,1,1,1,3,5,房客独享整套房屋,2,bj,
5297370814,"39.957566,116.364448",398,http://bj.xiaozhu.com/fangzi/5297370814.html,整租,0,海淀文慧园西路56号公寓,2704476863,http://www.xiaozhu.com/fangdong/2704476863/,2,53,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
5197773514,"39.952075,116.411752",398,http://bj.xiaozhu.com/fangzi/5197773514.html,单间出租,0,东城花园东巷,5161065113,http://www.xiaozhu.com/fangdong/5161065113/,1,14,5室1厅1卫1厨0阳台,5,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
1494348435,"40.035591,116.420113",398,http://bj.xiaozhu.com/fangzi/1494348435.html,整租,5,朝阳仰山路万科星园,1494255035,http://www.xiaozhu.com/fangdong/1494255035/,2,76,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
2329959062,"39.872993,116.276581",398,http://bj.xiaozhu.com/fangzi/2329959062.html,整租,1,丰台卢沟桥街道,1167114875,http://www.xiaozhu.com/fangdong/1167114875/,2,95,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,
5034690314,"39.904509,116.476575",398,http://bj.xiaozhu.com/fangzi/5034690314.html,整租,1,朝阳百子湾路32号院苹果社区南区,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,60,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,
5034888414,"39.905917,116.492726",398,http://bj.xiaozhu.com/fangzi/5034888414.html,整租,2,朝阳百子湾路16号后现代城,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,53,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
5372393614,"39.941671,116.524463",398,http://bj.xiaozhu.com/fangzi/5372393614.html,整租,1,朝阳小悦中心,4825695613,http://www.xiaozhu.com/fangdong/4825695613/,2,80,1室1厅2卫1厨1阳台,1,1,2,1,1,2,5,房客独享整套房屋,1,bj,
3209309730,"39.981577,116.499333",398,http://bj.xiaozhu.com/fangzi/3209309730.html,整租,1,朝阳朝阳区酒仙桥中路,3208907129,http://www.xiaozhu.com/fangdong/3208907129/,2,53,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
943195560,"39.98333,116.37719",398,http://bj.xiaozhu.com/fangzi/943195560.html,整租,4,"海淀花园东路32号花园公寓,交通银行楼上",583907100,http://www.xiaozhu.com/fangdong/583907100/,2,65,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,2015-04-13
3590072129,"39.901433,116.429772",398,http://bj.xiaozhu.com/fangzi/3590072129.html,整租,4,东城崇文门西花市,2604538363,http://www.xiaozhu.com/fangdong/2604538363/,2,65,1室1厅1卫1厨1阳台,1,1,1,1,1,5,5,房客独享整套房屋,3,bj,2016-07-05
1070307078,"39.897911,116.473907",398,http://bj.xiaozhu.com/fangzi/1070307078.html,整租,0,朝阳广渠路36号,1070305478,http://www.xiaozhu.com/fangdong/1070305478/,2,89,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,3,bj,2015-05-01
4770765114,"39.905699,116.50828",398,http://bj.xiaozhu.com/fangzi/4770765114.html,整租,2,朝阳百子湾西里金都心雨,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,49,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
4557938814,"39.900612,116.431129",398,http://bj.xiaozhu.com/fangzi/4557938814.html,整租,0,东城新景家园东区,253450900,http://www.xiaozhu.com/fangdong/253450900/,2,66,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,bj,
4627059314,"39.903392,116.511321",398,http://bj.xiaozhu.com/fangzi/4627059314.html,整租,1,朝阳沿海赛洛城,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,51,1室0厅1卫1厨0阳台,1,0,1,1,0,3,5,房客独享整套房屋,1,bj,
1816847535,"39.948751,116.478164",398,http://bj.xiaozhu.com/fangzi/1816847535.html,整租,3,朝阳枣营南里社区,596289100,http://www.xiaozhu.com/fangdong/596289100/,2,47,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,2,bj,2015-11-30
2674890663,"39.874812,116.303372",398,http://bj.xiaozhu.com/fangzi/2674890663.html,整租,0,丰台卢沟桥西局欣园南区,2282641845,http://www.xiaozhu.com/fangdong/2282641845/,2,97,2室1厅1卫1厨2阳台,2,1,1,1,2,6,5,房客独享整套房屋,3,bj,
2138394760,"39.916732,116.513268",398,http://bj.xiaozhu.com/fangzi/2138394760.html,整租,3,朝阳壹线国际惠泽园,1603142335,http://www.xiaozhu.com/fangdong/1603142335/,2,62,1室1厅1卫1厨1阳台,1,1,1,1,1,4,5,房客独享整套房屋,2,bj,
3150035228,"39.941398,116.394296",398,http://bj.xiaozhu.com/fangzi/3150035228.html,整租,2,西城什刹海景区,2604002063,http://www.xiaozhu.com/fangdong/2604002063/,2,30,1室0厅1卫1厨0阳台,1,0,1,1,0,3,5,房客独享整套房屋,2,bj,
3786011229,"39.893608,116.344002",398,http://bj.xiaozhu.com/fangzi/3786011229.html,整租,1,西城广外大街,1221573705,http://www.xiaozhu.com/fangdong/1221573705/,2,80,2室1厅1卫1厨1阳台,2,1,1,1,1,6,5,房客独享整套房屋,2,bj,
4627220714,"39.907335,116.505168",398,http://bj.xiaozhu.com/fangzi/4627220714.html,整租,1,朝阳金都杭城,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,65,1室1厅1卫1厨0阳台,1,1,1,1,0,3,5,房客独享整套房屋,1,bj,
5197560714,"39.952065,116.411757",398,http://bj.xiaozhu.com/fangzi/5197560714.html,单间出租,0,东城花样东巷,5161065113,http://www.xiaozhu.com/fangdong/5161065113/,1,28,5室1厅1卫1厨0阳台,5,1,1,1,0,2,4,可能与其他房客分住不同房间,1,bj,
5198060814,"39.952065,116.411752",398,http://bj.xiaozhu.com/fangzi/5198060814.html,单间出租,0,东城花园东巷,5161065113,http://www.xiaozhu.com/fangdong/5161065113/,1,28,5室1厅1卫1厨0阳台,5,1,1,1,0,2,4,可能与其他房客分住不同房间,2,bj,
4032931130,"40.00436,116.477796",398,http://bj.xiaozhu.com/fangzi/4032931130.html,整租,0,朝阳望京西园四区,4016712529,http://www.xiaozhu.com/fangdong/4016712529/,2,113,2室2厅1卫1厨2阳台,2,2,1,1,2,6,5,房客独享整套房屋,3,bj,
2961973863,"39.991279,116.486483",398,http://bj.xiaozhu.com/fangzi/2961973863.html,整租,1,朝阳广顺南大街21号蓝色家园3号楼,2936924363,http://www.xiaozhu.com/fangdong/2936924363/,2,70,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,2016-05-18
1525437935,"39.909653,116.449532",398,http://bj.xiaozhu.com/fangzi/1525437935.html,整租,1,朝阳建外大街,1504260035,http://www.xiaozhu.com/fangdong/1504260035/,2,46,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
3218348829,"39.909653,116.449532",398,http://bj.xiaozhu.com/fangzi/3218348829.html,整租,1,朝阳建外大街,1504260035,http://www.xiaozhu.com/fangdong/1504260035/,2,65,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
3209864630,"39.981812,116.498961",398,http://bj.xiaozhu.com/fangzi/3209864630.html,整租,0,朝阳酒仙桥中路,3208907129,http://www.xiaozhu.com/fangdong/3208907129/,2,53,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
3810928429,"39.947113,116.653962",398,http://bj.xiaozhu.com/fangzi/3810928429.html,整租,0,通州滨榆东路,2994084263,http://www.xiaozhu.com/fangdong/2994084263/,2,90,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,
4199597830,"39.901144,116.461734",398,http://bj.xiaozhu.com/fangzi/4199597830.html,单间出租,1,朝阳双井富力城C区,4199029929,http://www.xiaozhu.com/fangdong/4199029929/,1,20,2室1厅2卫1厨2阳台,2,1,2,1,2,2,4,可能与其他房客分住不同房间,1,bj,
4133902629,"39.891734,116.49339",398,http://bj.xiaozhu.com/fangzi/4133902629.html,整租,1,朝阳朝阳北路129号润枫嘉尚1号楼,4133036629,http://www.xiaozhu.com/fangdong/4133036629/,2,46,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
3051415629,"39.766714,116.586619",398,http://bj.xiaozhu.com/fangzi/3051415629.html,整租,3,通州马驹桥兴贸三街珠江四季悦城1号楼,2724085263,http://www.xiaozhu.com/fangdong/2724085263/,2,96,3室2厅2卫1厨0阳台,3,2,2,1,0,6,5,房客独享整套房屋,3,bj,
4359547914,"39.99582,116.425577",398,http://bj.xiaozhu.com/fangzi/4359547914.html,整租,1,朝阳北四环东路,2701832863,http://www.xiaozhu.com/fangdong/2701832863/,2,90,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,
547474501,"39.89893,116.443413",398,http://bj.xiaozhu.com/fangzi/547474501.html,整租,4,东城广渠门内,13130900,http://www.xiaozhu.com/fangdong/13130900/,2,55,1室0厅1卫1厨1阳台,1,0,1,1,1,4,5,房客独享整套房屋,2,bj,
4492640614,"39.993311,116.479836",398,http://bj.xiaozhu.com/fangzi/4492640614.html,整租,0,朝阳点击未来小区,2328457963,http://www.xiaozhu.com/fangdong/2328457963/,2,34,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,2016-09-06
3894323230,"39.895307,116.473619",398,http://bj.xiaozhu.com/fangzi/3894323230.html,整租,0,朝阳劲松广渠路66号院百环家园15号楼,2831054763,http://www.xiaozhu.com/fangdong/2831054763/,2,105,2室1厅1卫1厨1阳台,2,1,1,1,1,4,5,房客独享整套房屋,2,bj,
4840123914,"39.906505,116.49455",398,http://bj.xiaozhu.com/fangzi/4840123914.html,整租,0,朝阳百子湾路16号,2033513782,http://www.xiaozhu.com/fangdong/2033513782/,2,49,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,1,bj,
628074301,"39.98325,116.377136",398,http://bj.xiaozhu.com/fangzi/628074301.html,整租,4,海淀花园东路32号花园公寓A座(地铁10号线牡丹园站B口，牡丹宾馆对面，花园饭店隔壁),583907100,http://www.xiaozhu.com/fangdong/583907100/,2,65,1室1厅1卫1厨1阳台,1,1,1,1,1,3,5,房客独享整套房屋,2,bj,2014-11-24
818878339,"39.98333,116.377663",398,http://bj.xiaozhu.com/fangzi/818878339.html,整租,0,海淀花园东路32号花园公寓A座(紧邻地铁10号线牡丹园站B出口，牡丹宾馆对面，花园饭店隔壁。),583907100,http://www.xiaozhu.com/fangdong/583907100/,2,65,1室1厅11卫1厨1阳台,1,1,11,1,1,2,5,房客独享整套房屋,1,bj,2015-03-23
1580057935,"39.98513,116.372772",398,http://bj.xiaozhu.com/fangzi/1580057935.html,整租,3,海淀花园路甲2号院,583907100,http://www.xiaozhu.com/fangdong/583907100/,2,65,1室1厅1卫1厨1阳台,1,1,1,1,1,4,5,房客独享整套房屋,2,bj,
2102375581,"39.98513,116.372772",398,http://bj.xiaozhu.com/fangzi/2102375581.html,整租,4,海淀花园路甲2号院,583907100,http://www.xiaozhu.com/fangdong/583907100/,2,70,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
1228831305,"39.900494,116.472961",398,http://bj.xiaozhu.com/fangzi/1228831305.html,整租,2,朝阳双井东柏街10号院,1127237678,http://www.xiaozhu.com/fangdong/1127237678/,2,52,1室0厅1卫1厨0阳台,1,0,1,1,0,2,5,房客独享整套房屋,2,bj,
4043986330,"39.951013,116.35185",398,http://bj.xiaozhu.com/fangzi/4043986330.html,整租,1,海淀高粱桥斜街59号长河湾小区,3677596529,http://www.xiaozhu.com/fangdong/3677596529/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,4,5,房客独享整套房屋,2,bj,
4506309814,"39.982552,116.499199",398,http://bj.xiaozhu.com/fangzi/4506309814.html,整租,0,朝阳酒仙桥中路26号新华联丽港B座,58675000,http://www.xiaozhu.com/fangdong/58675000/,2,57,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
4078324330,"39.696339,116.329728",398,http://bj.xiaozhu.com/fangzi/4078324330.html,整租,0,大兴住总万科橙,3213992929,http://www.xiaozhu.com/fangdong/3213992929/,2,100,3室2厅1卫1厨1阳台,3,2,1,1,1,5,5,房客独享整套房屋,3,bj,
2172963759,"39.982248,116.498987",398,http://bj.xiaozhu.com/fangzi/2172963759.html,整租,2,朝阳酒仙桥中路26号新华联丽港,80475200,http://www.xiaozhu.com/fangdong/80475200/,2,55,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
4447696614,"39.929758,116.509583",398,http://bj.xiaozhu.com/fangzi/4447696614.html,整租,1,朝阳朝阳北路129号润枫嘉尚,4133036629,http://www.xiaozhu.com/fangdong/4133036629/,2,46,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,bj,
5031162514,"39.910429,116.647701",398,http://bj.xiaozhu.com/fangzi/5031162514.html,整租,0,通州万方家园,4126401629,http://www.xiaozhu.com/fangdong/4126401629/,2,86,2室1厅1卫1厨2阳台,2,1,1,1,2,4,5,房客独享整套房屋,2,bj,
1733368435,"39.905842,116.419312",398,http://bj.xiaozhu.com/fangzi/1733368435.html,整租,2,东城东打磨厂街7号,926070359,http://www.xiaozhu.com/fangdong/926070359/,2,58,1室0厅1卫0厨0阳台,1,0,1,0,0,4,5,房客独享整套房屋,3,bj,
3222859630,"39.940469,116.341727",398,http://bj.xiaozhu.com/fangzi/3222859630.html,整租,0,海淀朝阳庵社区,1142536665,http://www.xiaozhu.com/fangdong/1142536665/,2,56,1室1厅1卫1厨2阳台,1,1,1,1,2,4,5,房客独享整套房屋,2,bj,
4569539114,"39.870559,116.414922",398,http://bj.xiaozhu.com/fangzi/4569539114.html,整租,0,东城景泰西里西区,1828538935,http://www.xiaozhu.com/fangdong/1828538935/,2,100,2室2厅2卫1厨0阳台,2,2,2,1,0,4,5,房客独享整套房屋,2,bj,
5018603814,"39.930273,116.509552",398,http://bj.xiaozhu.com/fangzi/5018603814.html,整租,0,朝阳朝阳北路129号润枫嘉尚1号楼,4133036629,http://www.xiaozhu.com/fangdong/4133036629/,2,41,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,bj,
2486046563,"39.901295,116.452446",398,http://bj.xiaozhu.com/fangzi/2486046563.html,整租,5,东城广渠门外远洋德邑C座,2484122163,http://www.xiaozhu.com/fangdong/2484122163/,2,61,1室1厅1卫1厨0阳台,1,1,1,1,0,2,5,房客独享整套房屋,1,bj,
2672133662,"39.941398,116.394296",398,http://bj.xiaozhu.com/fangzi/2672133662.html,整租,0,西城什刹海景区,2604002063,http://www.xiaozhu.com/fangdong/2604002063/,2,30,1室0厅1卫1厨0阳台,1,0,1,1,0,3,5,房客独享整套房屋,2,bj,
3083213229,"39.906537,116.39788",398,http://bj.xiaozhu.com/fangzi/3083213229.html,整租,1,西城前门西大街2号楼,3083134229,http://www.xiaozhu.com/fangdong/3083134229/,2,58,2室0厅1卫1厨0阳台,2,0,1,1,0,5,5,房客独享整套房屋,3,bj,
3218260329,"39.909653,116.449532",398,http://bj.xiaozhu.com/fangzi/3218260329.html,整租,0,朝阳建外大街,1504260035,http://www.xiaozhu.com/fangdong/1504260035/,2,56,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,bj,
1918930571,"39.987457,116.493034",398,http://bj.xiaozhu.com/fangzi/1918930571.html,单间出租,0,朝阳银河湾,1585808835,http://www.xiaozhu.com/fangdong/1585808835/,1,20,3室2厅3卫2厨3阳台,3,2,3,2,3,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,bj,
1429934135,"39.875828,116.458298",398,http://bj.xiaozhu.com/fangzi/1429934135.html,整租,0,北京市朝阳区弘善家园,1429394935,http://www.xiaozhu.com/fangdong/1429394935/,2,102,2室1厅1卫1厨1阳台,2,1,1,1,1,6,5,房客独享整套房屋,4,bj,
3693599529,"39.996063,116.484657",398,http://bj.xiaozhu.com/fangzi/3693599529.html,整租,2,朝阳阜荣街望京园,3611436029,http://www.xiaozhu.com/fangdong/3611436029/,2,56,1室1厅1卫1厨0阳台,1,1,1,1,0,4,5,房客独享整套房屋,2,bj,
1175984965,"40.002708,116.392128",398,http://bj.xiaozhu.com/fangzi/1175984965.html,整租,0,朝阳科学园南里七区,1175969365,http://www.xiaozhu.com/fangdong/1175969365/,2,68,1室2厅1卫1厨1阳台,1,2,1,1,1,3,5,房客独享整套房屋,2,bj,
423047101,"40.007774,116.427338",398,http://bj.xiaozhu.com/fangzi/423047101.html,整租,2,朝阳大屯路,21683600,http://www.xiaozhu.com/fangdong/21683600/,2,65,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
3697891730,"39.905635,116.508266",398,http://bj.xiaozhu.com/fangzi/3697891730.html,整租,1,朝阳百子湾,2612425563,http://www.xiaozhu.com/fangdong/2612425563/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,2,5,房客独享整套房屋,1,bj,
