hid,location,price,link,type,comNum,houseName,fdid,fdlink,area_type,area,rooms,bedroom,livingroom,bathroom,kitchen,balcony,guestsnum,category,living_condition,beds,CITY
2802881063,"30.403301,120.314961",60,http://hz.xiaozhu.com/fangzi/2802881063.html,沙发出租,2,余杭临平街道南大街255号贝利.海澜半岛7幢,2379784763,http://www.xiaozhu.com/fangdong/2379784763/,1,25,2室1厅1卫1厨2阳台,2,1,1,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
2630896162,"30.253075,120.023875",45,http://hz.xiaozhu.com/fangzi/2630896162.html,沙发出租,4,余杭五常街道高教路西溪华东园,1949188571,http://www.xiaozhu.com/fangdong/1949188571/,1,35,5室1厅2卫1厨3阳台,5,1,2,1,3,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
1602108035,"30.211645,120.2761",59,http://hz.xiaozhu.com/fangzi/1602108035.html,床位出租,4,萧山经济开发区,761594738,http://www.xiaozhu.com/fangdong/761594738/,2,60,1室1厅1卫1厨0阳台,1,1,1,1,0,3,2,与房东合住可能与房东或其他房客分享一个房间,2,hz
3443249229,"30.25301,120.175309",66,http://hz.xiaozhu.com/fangzi/3443249229.html,单间出租,2,上城比胜庙巷13号,1446675535,http://www.xiaozhu.com/fangdong/1446675535/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2410291963,"30.282324,120.108521",68,http://hz.xiaozhu.com/fangzi/2410291963.html,沙发出租,4,西湖文三西路472号,2410260263,http://www.xiaozhu.com/fangdong/2410260263/,2,80,3室1厅1卫1厨1阳台,3,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
2734984663,"30.327099,120.127207",68,http://hz.xiaozhu.com/fangzi/2734984663.html,床位出租,1,拱墅富越香郡,2023137782,http://www.xiaozhu.com/fangdong/2023137782/,1,15,4室1厅1卫1厨1阳台,4,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
1497951135,"30.272038,120.366379",70,http://hz.xiaozhu.com/fangzi/1497951135.html,沙发出租,4,江干保利湾天地,1497922835,http://www.xiaozhu.com/fangdong/1497922835/,1,20,2室1厅2卫1厨2阳台,2,1,2,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3762641430,"30.313662,120.132426",70,http://hz.xiaozhu.com/fangzi/3762641430.html,沙发出租,0,拱墅（莫干山路登云路口）登云路425号和睦院,3759316329,http://www.xiaozhu.com/fangdong/3759316329/,1,30,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
4187770929,"30.291774,120.045335",72,http://hz.xiaozhu.com/fangzi/4187770929.html,单间出租,1,余杭文一西路荆长路以东200米,3027810629,http://www.xiaozhu.com/fangdong/3027810629/,1,10,2室1厅2卫1厨0阳台,2,1,2,1,0,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2400457962,"30.253075,120.023875",75,http://hz.xiaozhu.com/fangzi/2400457962.html,单间出租,4,余杭五常街道高教路西溪华东园,1949188571,http://www.xiaozhu.com/fangdong/1949188571/,1,14,5室1厅2卫1厨3阳台,5,1,2,1,3,3,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3572494930,"30.284896,120.191029",75,http://hz.xiaozhu.com/fangzi/3572494930.html,单间出租,0,下城流水东苑,1259034135,http://www.xiaozhu.com/fangdong/1259034135/,1,8,2室2厅1卫1厨1阳台,2,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3197473833,"30.257769,120.177681",77,http://hz.xiaozhu.com/fangzi/3197473833.html,床位出租,5,上城解放路新开元酒店隔壁,1589993835,http://www.xiaozhu.com/fangdong/1589993835/,1,30,2室1厅1卫1厨1阳台,2,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
2776094562,"30.296919,120.045317",78,http://hz.xiaozhu.com/fangzi/2776094562.html,单间出租,2,余杭西溪北苑北区,2512719363,http://www.xiaozhu.com/fangdong/2512719363/,1,10,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2397241663,"30.253075,120.023875",78,http://hz.xiaozhu.com/fangzi/2397241663.html,单间出租,5,余杭五常街道高教路西溪华东园,1949188571,http://www.xiaozhu.com/fangdong/1949188571/,1,12,5室1厅2卫1厨3阳台,5,1,2,1,3,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2401093662,"30.253075,120.023875",79,http://hz.xiaozhu.com/fangzi/2401093662.html,单间出租,4,余杭五常街道高教路西溪华东园,1949188571,http://www.xiaozhu.com/fangdong/1949188571/,1,18,5室1厅2卫1厨3阳台,5,1,2,1,3,5,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
3144787528,"30.404227,120.315788",78,http://hz.xiaozhu.com/fangzi/3144787528.html,床位出租,0,余杭临平街道南大街255号贝利.海澜半岛西区,2379784763,http://www.xiaozhu.com/fangdong/2379784763/,1,40,2室2厅1卫1厨2阳台,2,2,1,1,2,2,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3627522530,"30.324558,120.203159",78,http://hz.xiaozhu.com/fangzi/3627522530.html,单间出租,2,下城新沁家园,2030327882,http://www.xiaozhu.com/fangdong/2030327882/,1,20,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
4315065114,"30.288593,119.996647",78,http://hz.xiaozhu.com/fangzi/4315065114.html,单间出租,0,余杭仓溢绿苑,4315009013,http://www.xiaozhu.com/fangdong/4315009013/,1,10,3室1厅2卫1厨2阳台,3,1,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2685873163,"30.352221,120.184036",78,http://hz.xiaozhu.com/fangzi/2685873163.html,单间出租,1,拱墅半山镇桃源街518号金星桃源居,2685824663,http://www.xiaozhu.com/fangdong/2685824663/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,1,4,可能与其他房客分住不同房间,1,hz
4601696214,"30.244766,119.932511",79,http://hz.xiaozhu.com/fangzi/4601696214.html,单间出租,0,余杭中泰街道新西湖小镇,2733754363,http://www.xiaozhu.com/fangdong/2733754363/,1,15,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2718357262,"30.306462,120.390415",80,http://hz.xiaozhu.com/fangzi/2718357262.html,沙发出租,5,江干六号大街27号路口朗诗国际街区,2674396963,http://www.xiaozhu.com/fangdong/2674396963/,1,20,2室1厅1卫1厨2阳台,2,1,1,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3575062730,"30.335476,120.397615",80,http://hz.xiaozhu.com/fangzi/3575062730.html,单间出租,1,江干水云街,2589944263,http://www.xiaozhu.com/fangdong/2589944263/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2407143063,"30.209492,119.997068",80,http://hz.xiaozhu.com/fangzi/2407143063.html,单间出租,0,余杭闲林街道里项社区午潮山新苑15号,2374633863,http://www.xiaozhu.com/fangdong/2374633863/,1,20,16室1厅7卫9厨1阳台,16,1,7,9,1,2,4,可能与其他房客分住不同房间,1,hz
3198371147,"30.290251,120.116266",80,http://hz.xiaozhu.com/fangzi/3198371147.html,整租,0,,2648840163,http://www.xiaozhu.com/fangdong/2648840163/,2,17,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,hz
4610464614,"30.30197,120.174566",80,http://hz.xiaozhu.com/fangzi/4610464614.html,单间出租,0,下城绍兴路现代景苑4幢,4275660213,http://www.xiaozhu.com/fangdong/4275660213/,2,90,2室1厅1卫1厨1阳台,2,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
4122238929,"30.329057,120.267011",89,http://hz.xiaozhu.com/fangzi/4122238929.html,单间出租,0,江干天阳九筑,2379996963,http://www.xiaozhu.com/fangdong/2379996963/,1,8,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
2155870360,"30.225593,120.287282",88,http://hz.xiaozhu.com/fangzi/2155870360.html,单间出租,4,萧山宁围镇宁都花园小区,2152131960,http://www.xiaozhu.com/fangdong/2152131960/,1,10,3室1厅1卫0厨2阳台,3,1,1,0,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3891330430,"30.240712,120.032157",90,http://hz.xiaozhu.com/fangzi/3891330430.html,单间出租,0,余杭五常街道盛世嘉园,895723359,http://www.xiaozhu.com/fangdong/895723359/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
4595069714,"30.332881,120.147877",88,http://hz.xiaozhu.com/fangzi/4595069714.html,单间出租,0,拱墅拱宸桥街道永庆路定海西园19幢,4595032213,http://www.xiaozhu.com/fangdong/4595032213/,1,15,4室1厅2卫1厨2阳台,4,1,2,1,2,2,4,可能与其他房客分住不同房间,2,hz
2845954263,"30.352459,120.184064",88,http://hz.xiaozhu.com/fangzi/2845954263.html,单间出租,1,拱墅半山街道桃源街518号金星桃源居,2685824663,http://www.xiaozhu.com/fangdong/2685824663/,1,18,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1219745205,"30.160881,120.270004",89,http://hz.xiaozhu.com/fangzi/1219745205.html,单间出租,0,萧山小南门社区,1208876105,http://www.xiaozhu.com/fangdong/1208876105/,1,12,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2880549762,"30.352459,120.184064",88,http://hz.xiaozhu.com/fangzi/2880549762.html,单间出租,2,拱墅半山街道桃源街518号金星桃源居,2685824663,http://www.xiaozhu.com/fangdong/2685824663/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,4,可能与其他房客分住不同房间,1,hz
4211587430,"30.334541,120.169131",89,http://hz.xiaozhu.com/fangzi/4211587430.html,床位出租,0,拱墅隽逸花苑,4201733729,http://www.xiaozhu.com/fangdong/4201733729/,2,90,1室1厅1卫1厨1阳台,1,1,1,1,1,2,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
1542948435,"30.295149,120.164429",90,http://hz.xiaozhu.com/fangzi/1542948435.html,沙发出租,5,下城朝晖小区,1542937035,http://www.xiaozhu.com/fangdong/1542937035/,2,50,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3768168830,"30.298238,120.050597",89,http://hz.xiaozhu.com/fangzi/3768168830.html,单间出租,3,余杭荆长大道西溪润景,3767965329,http://www.xiaozhu.com/fangdong/3767965329/,1,10,2室2厅1卫1厨2阳台,2,2,1,1,2,3,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
2911496062,"30.275416,120.134957",93,http://hz.xiaozhu.com/fangzi/2911496062.html,单间出租,5,西湖玉古路,2365966563,http://www.xiaozhu.com/fangdong/2365966563/,1,20,3室1厅1卫2厨2阳台,3,1,1,2,2,3,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
2775992063,"30.296919,120.045317",96,http://hz.xiaozhu.com/fangzi/2775992063.html,单间出租,4,余杭西溪北苑北区,2512719363,http://www.xiaozhu.com/fangdong/2512719363/,1,13,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2604565063,"30.208343,120.086538",98,http://hz.xiaozhu.com/fangzi/2604565063.html,单间出租,4,西湖文三西路472号康乐新村,2410260263,http://www.xiaozhu.com/fangdong/2410260263/,1,30,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2386353963,"30.238072,119.992585",98,http://hz.xiaozhu.com/fangzi/2386353963.html,单间出租,0,余杭余杭，闲林，华立，舜士风情,2384211863,http://www.xiaozhu.com/fangdong/2384211863/,1,20,4室2厅2卫1厨2阳台,4,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2503156462,"30.238072,119.992585",98,http://hz.xiaozhu.com/fangzi/2503156462.html,单间出租,0,余杭余杭，闲林，华立，舜士风情,2384211863,http://www.xiaozhu.com/fangdong/2384211863/,1,20,4室2厅2卫1厨2阳台,4,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2537791062,"30.238072,119.992585",98,http://hz.xiaozhu.com/fangzi/2537791062.html,单间出租,0,余杭余杭，闲林，华立，舜士风情,2384211863,http://www.xiaozhu.com/fangdong/2384211863/,1,20,4室2厅2卫1厨2阳台,4,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2704739263,"30.277238,120.176349",98,http://hz.xiaozhu.com/fangzi/2704739263.html,整租,1,下城胭脂新村,1772265735,http://www.xiaozhu.com/fangdong/1772265735/,2,30,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,hz
3315703930,"30.162842,120.198748",98,http://hz.xiaozhu.com/fangzi/3315703930.html,单间出租,0,滨江白马湖陈家村,3314221829,http://www.xiaozhu.com/fangdong/3314221829/,1,12,4室2厅3卫1厨3阳台,4,2,3,1,3,2,4,可能与其他房客分住不同房间,1,hz
1493671634,"30.237122,120.02449",100,http://hz.xiaozhu.com/fangzi/1493671634.html,单间出租,4,余杭五常街道,1309370535,http://www.xiaozhu.com/fangdong/1309370535/,1,10,3室1厅1卫1厨1阳台,3,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2748869763,"30.221647,120.219023",99,http://hz.xiaozhu.com/fangzi/2748869763.html,沙发出租,3,滨江寰宇天下C区16幢,2340570563,http://www.xiaozhu.com/fangdong/2340570563/,2,98,2室1厅1卫1厨2阳台,2,1,1,1,2,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
2911111263,"30.275416,120.134957",99,http://hz.xiaozhu.com/fangzi/2911111263.html,单间出租,4,西湖玉古路,2365966563,http://www.xiaozhu.com/fangdong/2365966563/,1,20,3室1厅1卫1厨3阳台,3,1,1,1,3,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2401645662,"30.253075,120.023875",99,http://hz.xiaozhu.com/fangzi/2401645662.html,单间出租,5,余杭五常街道高教路西溪华东园,1949188571,http://www.xiaozhu.com/fangdong/1949188571/,1,20,5室1厅2卫1厨3阳台,5,1,2,1,3,3,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1259164735,"30.284507,120.191011",99,http://hz.xiaozhu.com/fangzi/1259164735.html,单间出租,4,下城流水东苑,1259034135,http://www.xiaozhu.com/fangdong/1259034135/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3911985729,"30.275027,120.174134",99,http://hz.xiaozhu.com/fangzi/3911985729.html,单间出租,1,下城胭脂新村12幢,1222419605,http://www.xiaozhu.com/fangdong/1222419605/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,1,4,可能与其他房客分住不同房间,1,hz
2736282663,"30.298291,120.062421",99,http://hz.xiaozhu.com/fangzi/2736282663.html,单间出租,1,西湖西溪华府,807604638,http://www.xiaozhu.com/fangdong/807604638/,1,15,3室2厅1卫1厨1阳台,3,2,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3772409130,"30.298346,120.206455",100,http://hz.xiaozhu.com/fangzi/3772409130.html,沙发出租,1,江干机场路东方丽都花苑,3772041929,http://www.xiaozhu.com/fangdong/3772041929/,2,88,2室1厅1卫1厨1阳台,2,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3759724030,"30.250103,120.054426",100,http://hz.xiaozhu.com/fangzi/3759724030.html,床位出租,2,余杭西溪雅苑37幢,3759112229,http://www.xiaozhu.com/fangdong/3759112229/,1,30,2室1厅1卫1厨1阳台,2,1,1,1,1,2,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3774500630,"30.352631,120.18107",99,http://hz.xiaozhu.com/fangzi/3774500630.html,单间出租,1,拱墅沈半路金星桃源居桃源街翠锦路,2685824663,http://www.xiaozhu.com/fangdong/2685824663/,2,68,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1244665735,"30.320835,120.17485",100,http://hz.xiaozhu.com/fangzi/1244665735.html,单间出租,5,下城西文街东新路口,1142822565,http://www.xiaozhu.com/fangdong/1142822565/,1,20,2室2厅2卫1厨1阳台,2,2,2,1,1,2,4,可能与其他房客分住不同房间,1,hz
1569703234,"30.320835,120.17485",100,http://hz.xiaozhu.com/fangzi/1569703234.html,单间出租,5,下城西文街东新路口,1142822565,http://www.xiaozhu.com/fangdong/1142822565/,1,15,2室2厅2卫1厨1阳台,2,2,2,1,1,2,4,可能与其他房客分住不同房间,1,hz
4258689214,"30.312081,120.335147",100,http://hz.xiaozhu.com/fangzi/4258689214.html,整租,0,江干上沙永裕大厦,4258635713,http://www.xiaozhu.com/fangdong/4258635713/,2,30,1室1厅1卫0厨1阳台,1,1,1,0,1,2,5,房客独享整套房屋,1,hz
3360872030,"30.226632,119.998066",99,http://hz.xiaozhu.com/fangzi/3360872030.html,单间出租,0,余杭星洲翠谷竹影翠庭,1604122635,http://www.xiaozhu.com/fangdong/1604122635/,1,9,3室1厅1卫1厨2阳台,3,1,1,1,2,2,4,可能与其他房客分住不同房间,1,hz
2921617863,"30.330479,120.400633",100,http://hz.xiaozhu.com/fangzi/2921617863.html,单间出租,0,江干下沙东郡国际嘉湾,2916166163,http://www.xiaozhu.com/fangdong/2916166163/,1,9,3室2厅1卫1厨1阳台,3,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
3942302130,"30.292153,120.14299",100,http://hz.xiaozhu.com/fangzi/3942302130.html,单间出租,0,西湖文二路166号,3914988929,http://www.xiaozhu.com/fangdong/3914988929/,1,19,2室1厅1卫1厨1阳台,2,1,1,1,1,7,1,与房东分别住不同房间可能与其他房客分住不同房间,3,hz
2383392162,"30.167496,120.387886",100,http://hz.xiaozhu.com/fangzi/2383392162.html,整租,0,萧山楼塔镇岩山村,2380237263,http://www.xiaozhu.com/fangdong/2380237263/,2,500,3室1厅3卫1厨1阳台,3,1,3,1,1,8,5,房客独享整套房屋,3,hz
2857404663,"30.242952,120.031517",100,http://hz.xiaozhu.com/fangzi/2857404663.html,单间出租,0,余杭五常街道景盛社区,2857284063,http://www.xiaozhu.com/fangdong/2857284063/,1,13,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
4566652214,"30.25954,120.192882",99,http://hz.xiaozhu.com/fangzi/4566652214.html,床位出租,0,上城老浙大横路一弄,2698689463,http://www.xiaozhu.com/fangdong/2698689463/,2,44,1室1厅1卫1厨1阳台,1,1,1,1,1,1,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
4618291413,"30.244766,119.932511",99,http://hz.xiaozhu.com/fangzi/4618291413.html,单间出租,0,余杭中泰街道新西湖小镇,2733754363,http://www.xiaozhu.com/fangdong/2733754363/,1,20,2室2厅1卫1厨1阳台,2,2,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2542186663,"30.284679,120.18627",105,http://hz.xiaozhu.com/fangzi/2542186663.html,单间出租,2,下城雅兰公寓,2542169163,http://www.xiaozhu.com/fangdong/2542169163/,1,12,4室1厅2卫1厨1阳台,4,1,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3198252847,"30.296054,120.180207",105,http://hz.xiaozhu.com/fangzi/3198252847.html,单间出租,1,下城现代名苑,2542169163,http://www.xiaozhu.com/fangdong/2542169163/,1,10,4室1厅1卫1厨1阳台,4,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3198102151,"30.296054,120.180207",105,http://hz.xiaozhu.com/fangzi/3198102151.html,单间出租,2,下城现代名苑,2542169163,http://www.xiaozhu.com/fangdong/2542169163/,1,10,4室1厅1卫1厨1阳台,4,1,1,1,1,2,4,可能与其他房客分住不同房间,1,hz
2379830963,"30.404227,120.315788",108,http://hz.xiaozhu.com/fangzi/2379830963.html,单间出租,4,余杭临平街道南大街255号贝利.海澜半岛西区,2379784763,http://www.xiaozhu.com/fangdong/2379784763/,1,20,2室2厅1卫1厨2阳台,2,2,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2634461963,"30.261935,119.975355",108,http://hz.xiaozhu.com/fangzi/2634461963.html,单间出租,5,余杭仓前东西大道瑞城温莎郡1幢,2491940363,http://www.xiaozhu.com/fangdong/2491940363/,1,15,3室1厅1卫1厨1阳台,3,1,1,1,1,1,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2080223781,"30.301673,120.197026",108,http://hz.xiaozhu.com/fangzi/2080223781.html,单间出租,2,江干三里亭路三里亭苑4区,1372594535,http://www.xiaozhu.com/fangdong/1372594535/,1,13,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1372645535,"30.301673,120.197026",108,http://hz.xiaozhu.com/fangzi/1372645535.html,单间出租,4,江干三里亭路三里亭苑4区,1372594535,http://www.xiaozhu.com/fangdong/1372594535/,1,12,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
191388201,"30.33054,120.345238",108,http://hz.xiaozhu.com/fangzi/191388201.html,整租,5,浙江省杭州市江干区下沙经济开发区,191373800,http://www.xiaozhu.com/fangdong/191373800/,2,25,1室0厅1卫0厨1阳台,1,0,1,0,1,2,5,房客独享整套房屋,1,hz
2625553662,"29.757812,118.833453",108,http://hz.xiaozhu.com/fangzi/2625553662.html,单间出租,0,淳安湖山村,2255508845,http://www.xiaozhu.com/fangdong/2255508845/,1,20,7室4厅7卫1厨3阳台,7,4,7,1,3,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2929473363,"30.310311,120.293286",108,http://hz.xiaozhu.com/fangzi/2929473363.html,单间出租,0,江干九月庭院,2929221263,http://www.xiaozhu.com/fangdong/2929221263/,1,12,3室2厅2卫1厨1阳台,3,2,2,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2138639059,"30.277566,120.176105",108,http://hz.xiaozhu.com/fangzi/2138639059.html,整租,4,下城胭脂新村,1772265735,http://www.xiaozhu.com/fangdong/1772265735/,2,13,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,hz
3014663728,"30.264476,120.179145",109,http://hz.xiaozhu.com/fangzi/3014663728.html,床位出租,3,下城庆春路,1283368635,http://www.xiaozhu.com/fangdong/1283368635/,1,5,3室2厅2卫1厨2阳台,3,2,2,1,2,2,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
1168959974,"30.278815,120.185675",110,http://hz.xiaozhu.com/fangzi/1168959974.html,单间出租,5,下城建国北路615号,1142822565,http://www.xiaozhu.com/fangdong/1142822565/,1,18,3室2厅2卫1厨2阳台,3,2,2,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3389761829,"30.287642,120.08699",109,http://hz.xiaozhu.com/fangzi/3389761829.html,单间出租,2,西湖蒋村花园广安苑,3285568729,http://www.xiaozhu.com/fangdong/3285568729/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1218046105,"29.866678,119.839081",110,http://hz.xiaozhu.com/fangzi/1218046105.html,单间出租,0,桐庐荻浦村,1156220105,http://www.xiaozhu.com/fangdong/1156220105/,1,15,8室1厅9卫1厨3阳台,8,1,9,1,3,2,4,可能与其他房客分住不同房间,2,hz
1210574405,"29.866381,119.839333",110,http://hz.xiaozhu.com/fangzi/1210574405.html,单间出租,1,桐庐荻浦村,1156220105,http://www.xiaozhu.com/fangdong/1156220105/,1,15,8室1厅9卫1厨3阳台,8,1,9,1,3,2,4,可能与其他房客分住不同房间,1,hz
2671926763,"30.318144,120.176263",119,http://hz.xiaozhu.com/fangzi/2671926763.html,单间出租,5,下城灯塔巷18号香石公寓北区,2670545963,http://www.xiaozhu.com/fangdong/2670545963/,1,10,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,2,hz
1968444871,"30.30268,120.167693",119,http://hz.xiaozhu.com/fangzi/1968444871.html,单间出租,4,拱墅德胜新村,1864295235,http://www.xiaozhu.com/fangdong/1864295235/,1,15,2室1厅1卫1厨1阳台,2,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
3874577230,"30.259072,120.216238",119,http://hz.xiaozhu.com/fangzi/3874577230.html,整租,4,江干和谐嘉园,3309318129,http://www.xiaozhu.com/fangdong/3309318129/,2,35,1室0厅1卫1厨1阳台,1,0,1,1,1,2,5,房客独享整套房屋,1,hz
3769813330,"30.240845,120.211863",119,http://hz.xiaozhu.com/fangzi/3769813330.html,整租,1,上城清江路346号钱江时代公寓,3721824329,http://www.xiaozhu.com/fangdong/3721824329/,2,12,1室0厅1卫0厨0阳台,1,0,1,0,0,2,5,房客独享整套房屋,1,hz
2146892359,"30.314766,120.335785",118,http://hz.xiaozhu.com/fangzi/2146892359.html,整租,2,江干金沙大道上沙路口东南角,721868138,http://www.xiaozhu.com/fangdong/721868138/,2,25,1室0厅1卫1厨0阳台,1,0,1,1,0,3,5,房客独享整套房屋,2,hz
3360549330,"30.226632,119.998022",119,http://hz.xiaozhu.com/fangzi/3360549330.html,单间出租,0,余杭星洲翠谷竹影翠庭,1604122635,http://www.xiaozhu.com/fangdong/1604122635/,1,12,3室1厅1卫1厨2阳台,3,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2046140782,"30.25301,120.175309",119,http://hz.xiaozhu.com/fangzi/2046140782.html,单间出租,5,上城比胜庙巷13号,1446675535,http://www.xiaozhu.com/fangdong/1446675535/,1,15,2室1厅1卫1厨0阳台,2,1,1,1,0,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
2674488963,"30.306462,120.390415",120,http://hz.xiaozhu.com/fangzi/2674488963.html,单间出租,5,江干六号大街27号路口朗诗国际街区,2674396963,http://www.xiaozhu.com/fangdong/2674396963/,1,15,2室1厅1卫1厨2阳台,2,1,1,1,2,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
1918649071,"30.301987,120.160736",120,http://hz.xiaozhu.com/fangzi/1918649071.html,床位出租,0,拱墅假山新村25幢底层5号,1879416435,http://www.xiaozhu.com/fangdong/1879416435/,1,16,2室0厅1卫1厨0阳台,2,0,1,1,0,2,2,与房东合住可能与房东或其他房客分享一个房间,1,hz
3195458529,"30.267703,120.138199",120,http://hz.xiaozhu.com/fangzi/3195458529.html,整租,0,西湖曙光路,2705600563,http://www.xiaozhu.com/fangdong/2705600563/,2,52,2室1厅1卫1厨0阳台,2,1,1,1,0,2,5,房客独享整套房屋,2,hz
4437089114,"30.278832,120.120245",120,http://hz.xiaozhu.com/fangzi/4437089114.html,单间出租,0,西湖古荡新村西,2223602945,http://www.xiaozhu.com/fangdong/2223602945/,1,25,3室1厅1卫1厨1阳台,3,1,1,1,1,2,1,与房东分别住不同房间可能与其他房客分住不同房间,1,hz
