"sight_name","sight_id","level","location","price","score","num_comment","city_id","address"
"北京北辰高尔夫","648824005","0","116.450225,40.005216","0","0","0","beijing","北京市朝阳区鼎成路2号"
"千机变密室逃脱（万达广场）","648989433","0","120.621129,31.34742","0","0","0","suzhou","江苏省苏州市平江区人民路3188号万达广场写字楼B座1710室（大玩家楼上）"
"云景假日酒店温泉","649285848","0","103.11898,30.271814","0","1","1","chengdu","四川省成都市邛崃市天台山镇马坪村十组"
"光影宝贝摄影沙龙","650363352","0","120.664848,30.909639","0","0","0","suzhou","江苏省吴江盛泽衡悦广场8-18号"
"上海博翼有机农场","651057236","0","121.771022,31.217077","0","3","2","shanghai","上海市浦东新区合庆镇海塘东路268号"
"双狮雄踞","651074533","0","107.255847,29.919611","0","0","0","chongqing","重庆市长寿区长寿湖"
"崇明中新农业泰生示范农场","651388354","0","121.810025,31.603137","0","0","0","shanghai","上海市崇明县北七滧现代农业开发区"
"DWP CHINA SHANGHAI","65157201","0","121.309703,31.199361","0","0","0","shanghai","国家会展中心（上海）1H馆"
"东方高尔夫乡村俱乐部","652598029","0","121.128261,31.017269","0","0","0","shanghai","上海市松江区小昆山镇光华路778号"
"芸海阁酒店","652724109","0","120.805756,31.555377","0","0","0","suzhou","江苏省苏州常熟市沙家浜镇沙家浜景区芸海阁"
"重庆飞越丛林户外冒险乐园","653257895","0","106.428953,29.572291","0","4.8","55","chongqing","重庆市沙坪坝区歌乐山国际森林公园"
"北京密云高老庄乡村","653479975","0","116.796776,40.620589","0","0","0","beijing","北京市密云县石城镇张家坟村（清凉谷）"
"欧奕健身俱乐部","654067861","0","116.29063,39.868174","0","0","0","beijing","北京市丰台区莲怡园二区1号楼2层"
"万隆水上嘉年华","654360618","0","108.26066,31.103697","0","5","6","chongqing","重庆市开州区临江镇临江出口北410米"
"小吴草莓园","654370528","0","121.149703,31.264794","0","4","1","shanghai","上海市青浦区白鹤镇五里新村中区2号"
"同道大叔潮爆星座嘉年华?杭州站","654956039","0","0.0,0.0","0","0","0","hangzhou",""
"冠军冰场","65569143","0","116.29668,39.96432","0","0","0","beijing","北京市朝阳区大悦城购物中心7F冠军溜冰场"
"吴江新爱婴早教中心","656221414","0","120.648202,31.147797","0","0","0","suzhou","江苏苏州吴江区松陵镇高新路邻里广场11幢"
"秀水舫水上餐厅","656305304","0","119.048613,29.632671","0","4.4","5","hangzhou","浙江省杭州市淳安县千岛湖镇阳光路469号秀水舫酒店内"
"金桥海鲜楼","656454490","0","120.525831,31.244983","0","0","0","suzhou","江苏省苏州吴中区木东公路23-1号"
"东方斯卡拉中关村店","658156709","0","116.31641577483,40.000398196003","0","0","0","beijing","北京市海淀区颐和园路12号海淀体育中心"
"白家疃樱桃采摘园","658330810","0","116.18683293645,40.048069842443","0","0","0","beijing","海淀区温泉镇白家疃村村西"
"喜沙沙沙画体验馆（爱琴海店）","658515212","0","116.442752,39.976692","0","0","0","beijing","北京市朝阳区太阳宫七圣中街12号爱琴海购物中心3层"
"圆津禅院","658709621","0","121.061262,31.116267","0","4.5","125","shanghai","上海市青浦区朱家角镇泰安桥西堍漕河街187号"
"《Q大道》上海站","659746946","0","121.501679,31.202291","0","4","1","shanghai","上海市黄浦区苗江路800号儿童艺术剧场"
"潘多拉儿童水趣馆","659806555","0","104.050288,30.709715","0","0","0","chengdu","四川省成都市金牛区交大路185号凯德广场2期负一楼"
"?Yani lounge","660263923","0","121.4607366058,31.229795776351","0","0","0","shanghai","上海静安区常熟路83号神州商务大楼2层"
"翰尔酒店游艇会","660616856","0","120.723358,31.319544","0","0","0","suzhou","江苏省苏州市工业园区右岸街77号"
"花置寺摩崖造像","660667024","0","103.470838,30.416415","0","0","0","chengdu","四川省成都市邛崃市文君街108"
"闻一多纪念亭","660711064","0","116.328215,40.002747","0","0","0","beijing","北京市海淀区清华大学内"
"中国电信博物馆","660886556","0","116.360944,39.98419","0","0","0","beijing","北京市海淀区学院路42号"
"观鹿踪","663166757","0","119.12667,30.302203","0","0","0","hangzhou","浙江省杭州临安市"
"容盛生态农庄","663517123","0","116.214888,40.589088","0","5","1","beijing","北京市延庆县刘斌堡乡北坡"
"中山公园","663736804","0","121.425903,31.227773","0","4.5","2","shanghai","上海市长宁路780号"
"上海国际高尔夫球乡村俱乐部","665975979","0","121.023725,31.126222","0","0","0","shanghai","上海市青浦区朱家角绿湖路961号(东方绿舟朱家角)"
"大唐生态园","666509985","0","121.003849,31.251027","0","5","1","suzhou","江苏省苏州昆山市千灯镇环镇路1号"
"浙西运河","667800763","0","120.2341212732,30.266305400788","0","0","0","hangzhou","中国浙江杭州"
"上海世博展览馆","668007687","0","121.496453,31.188115","0","0","0","shanghai","上海市浦东新区国展路1099号"
"苏州体育中心","668161589","0","120.583825,31.300539","0","4.7","19","suzhou","苏州市金阊区三香路1131号"
"十二星座健身俱乐部","668481047","0","116.355777,39.939299","0","5","10","beijing","北京市西城区车公庄北街9号（五栋大楼C座北门）"
"古董博物馆","668743702","0","120.906205,31.17923","0","0","0","suzhou","江苏省苏州市昆山市Y717(南新路)"
"解放军歌剧院","669217467","0","116.38612334228,39.960601724926","0","4","3","beijing","北京市西城区德胜门内大街60号（积水潭桥东南）"
"苏州西山丰收园农家乐","669295675","0","120.322701,31.158127","0","0","0","suzhou","苏州市吴中区金庭镇庭山村渡渚山沉思湾46号"
"武隆天坑地缝国家地质公园","669575040","5A景区","107.773314,29.423324","48","5","9266","chongqing","重庆市武隆县银杏大道武隆喀斯特旅游区"
"天庆寺旧址","669901774","0","116.418953,39.89685","0","0","0","beijing","北京市东城区（原崇文区）东晓市街"
"杨梅小镇","67027594","0","104.162941,30.338842","0","4.9","35","chengdu","四川省成都市双流区东山大道四段三星镇创业路1号"
"北京英辅语言培训中心","670376455","0","116.47008946,39.913059551134","0","0","0","beijing","北京市朝阳区朝外大街吉祥里103号中艺大厦一层"
"世博庆典广场","670393392","0","121.50473248121,31.199972770139","0","0","0","shanghai","上海浦东新区浦东世博园区A片区(近世博文化中心)"
"凤凰湖","670668057","0","104.295155,30.891155","0","4.8","126","chengdu","成都市青白江区"
"创想机器人博物馆","671965741","0","120.588803,31.192293","0","4.6","21","suzhou","江苏省苏州市吴中区友翔路18号"
"蓬岛瑶台","672563411","0","116.3217,40.01888","0","0","0","beijing","北京市海淀区清华西路28号圆明园遗址公园内"
"上海博而地高尔夫俱乐部","672833949","0","121.233294,31.325575","0","0","0","shanghai","上海嘉定区宝安公路4188号"
"乐其奇宝贝欢乐园","673356029","0","106.575403,29.532876","0","0","0","chongqing","重庆市南岸区江南大道8号万达百货三楼乐其奇游乐场"
"星影5D360°立体环幕影院（城隍庙店）","673508855","0","121.498695,31.230418","0","4.6","5","shanghai","上海市黄浦区三牌楼路8号（近昼锦路）"
"捷安特工厂","675121148","0","121.012146,31.363987","0","0","0","suzhou","江苏省苏州市昆山市庆丰东路"
"团结湖海滨乐园","675372194","0","116.470918,39.931242","0","4.7","84","beijing","北京市朝阳区团结湖南里16号团结湖公园"
"77真人密室逃脱（徐家汇店）","675916642","0","121.445856,31.198036","0","4.4","15","shanghai","上海市徐汇区徐家汇漕溪北路41号汇嘉大厦21楼"
"北京世同瓜园基地","675930023","0","116.33168533581,39.626868916664","0","0","0","beijing","北京市大兴区庞各庄镇庞安路中段世同瓜园"
"阳光新贵高尔夫球会","675942537","0","116.738906,39.637047","0","0","0","beijing","北京市通州区永乐店临沟屯村"
"见山楼","676112798","0","120.63129746496,31.301287516032","0","0","0","suzhou","江苏苏州沧浪区沧浪亭景区内"
"西溪印象城极速冰雪世界","67626256","0","120.065053,30.248513","0","5","41","hangzhou","浙江省杭州市西溪印象城购物中心东广场"
"北京香岩寺","67682600","0","117.029522,40.368805","0","0","0","beijing","北京市密云县巨各庄乡塘子小学"
"夏完淳父子墓","676930850","0","121.130536,31.057272","0","0","0","shanghai","上海市松江区小昆山"
"冰川石寨景区","676979202","0","119.498384,30.208065","0","0","0","hangzhou","浙江杭州临安市藻溪互通"
"冰雪梦幻奇缘海洋球馆","677238038","0","106.559096,29.686633","0","0","0","chongqing","重庆市渝北区龙景路1号重庆园博园内"
"帝乐农庄","677355954","0","121.518562,31.724046","0","4","1","shanghai","上海市崇明县竖新镇前卫村539号"
"成都异次元密室逃脱（万达店）","677599758","0","104.102322,30.626678","0","5","2","chengdu","锦江区二环路东五段29号万达广场锦华城8单元2201"
"苏州洲际酒店自助餐","678554057","0","120.716408,31.325822","0","0","0","suzhou","江苏旺墩路288号洲际酒店内近博览中心"
"赵屯玮玮草莓农家","678996170","0","121.097511,31.267063","0","0","0","shanghai","上海市青浦区赵屯镇建屯路7号"
"北京傲爵商贸有限公司北国山庄分公司","67936854","0","116.426881,40.21534","0","0","0","beijing","北京昌平区兴寿镇沙坨村东500米北国山庄"
"花水湾四季温泉谷","679569129","0","103.262216,30.559764","0","4.8","392","chengdu","四川省成都市大邑县花水湾小镇武城街174号"
"杭州旅行跟拍","679587288","0","0.0,0.0","0","0","0","hangzhou","杭州市主城区（上城区、下城区、西湖区、拱墅区、江干区）可免路费上门拍摄，如有景点门票费用均需客人给摄影师报销，其他地点的路费请咨询客服"
"永宁古城","680191326","0","116.169481,40.535484","0","4.9","7","beijing","北京市延庆县永宁镇"
"千岛湖飞行观光体验","680327093","0","119.188419,29.361566","0","0","0","hangzhou","浙江省杭州市淳安县千岛湖通用机场（杭州近郊千岛湖寿昌镇302国道）"
"海峡新城游泳池","68053185","0","103.83062,30.694329","0","5","1","chengdu","四川省成都市温江区柳台大道东段155号"
"北京元代谷蒙古部落","680811583","0","115.9824,40.410143","0","4.2","9","beijing","北京市延庆县大榆树镇新宝庄村"
"亿豪休闲会馆","680964741","0","116.603637,39.917969","0","5","3","beijing","北京市朝阳区管庄京通苑35号楼"
"重庆18PLUS真人密室逃脱俱乐部","681203447","0","106.583031,29.564257","0","0","0","chongqing","重庆市渝中区解放碑青年路7号时代豪苑D座18F"
"清河西汉古城遗址","681344047","0","116.352635,40.037695","0","0","0","beijing","北京市海淀区清河镇朱房村"
"上海萤火虫主题公园","682576298","0","121.261677,31.074986","0","1","1","shanghai","上海市松江区辰花路388号的青青旅游世界生态公园内"
"蕴灏迷你高尔夫","683139706","0","121.496585,31.188276","0","0","0","shanghai","上海市浦东新区世博大道1368号2区2L202-203(世博园中国馆)"
"太阳岛国际旅游度假区","683574754","0","121.096682,31.041669","0","4","1","shanghai","上海市青浦区朱家角镇沈巷沈太路2588号"
"横沙岛","683607119","0","121.727506,31.402748","0","4.6","10","shanghai","上海市宝山区横沙岛风景区"
"正乙祠戏楼","683923612","0","116.392531,39.905019","0","4.9","8","beijing","北京市西城区（原宣武区）前门西河沿220号"
"半溪河滨水公园","684200353","0","107.113651,29.151378","0","0","0","chongqing","重庆市南川区半溪河"
"西园寺","684221266","0","120.593067,31.32245","0","5","3","suzhou","江苏省苏州市金阊区西园弄18号"
"UCAN亲子乐园万嘉广场店","684409535","0","121.617384,31.299081","0","0","0","shanghai","上海市浦东新区东靖路1881号万嘉广场3楼"
"Migas Bar三里屯那里花园顶层","684807957","0","116.46838082253,39.947336815481","0","0","0","beijing","北京市朝阳区三里屯北街81号那里花园6层"
"山核桃文化体验馆","684973404","0","119.695187,30.210303","0","4.2","21","hangzhou","浙江杭州市临安市玲珑工业园区锦溪南路998号"
"升平署旧址","685285580","0","116.397774,39.921115","0","0","0","beijing","北京市西城区南长街南口路西"
"全美樱桃生态园","685746942","0","116.482178,40.046729","0","0","0","beijing","北京朝阳区崔各庄乡奶东村"
"新江湾城生态展示馆","686226380","0","121.513564,31.324497","0","4","1","shanghai","上海市杨浦区淞沪路1000号"
"苏和盛珍珠博物馆","686232690","0","0.0,0.0","0","0","0","suzhou","江苏省苏州市高新区滨河路枫桥大街1号（近苏州古运河城）"
"五狼坞景区","686291162","0","118.732843,29.380088","0","0","0","hangzhou","浙江省杭州市淳安县"
"北京上方山国家森林公园","686859772","3A景区","115.819761,39.674093","85","4.7","259","beijing","北京市房山区韩村河镇"
"旱夔门","687348139","0","109.516546,30.791178","0","0","0","chongqing","重庆市奉节县天坑地缝旅游风景区附近荆竹乡椅子村"
"明善堂","687556631","0","120.368709,31.063607","0","0","0","suzhou","江苏省苏州市吴县东山杨湾古镇"
"汉代铸币遗址","688062137","0","116.6342,40.317861","0","0","0","beijing","北京市怀柔区城西"
"姗娜娜养生会所","688815713","0","120.198173,30.234144","0","0","0","hangzhou","浙江省杭州市下城区凤起路512号二楼（温德姆酒店正对面）"
"灵山","689112096","0","115.508718,40.045922","0","4.7","18","beijing","北京市门头沟区清水镇西北"
"阿尔法泡泡体验馆（长泰店）","689530608","0","121.607917,31.210507","0","4.7","29","shanghai","上海市浦东新区长泰广场1239弄2号2楼"
"通州农业迪士尼开心游乐场","689732560","0","116.834241,39.701814","0","0","0","beijing","北京市通州区永乐店镇坚村村委会北1000米金篮子联成会所后院"
"清寓庄园","689750754","0","116.596787,40.353158","0","0","0","beijing","北京市怀柔区红军庄村北100米近红螺寺"
"达人台球","689835066","0","104.091583,30.641228","0","0","0","chengdu","四川省成都市武侯区九眼桥红瓦寺共和村商业楼2楼43号"
"大魔术师来了","690236972","0","116.365917,39.939887","0","0","0","beijing","北京西城区平安里西大街43号院内"
"鹰山森林公园","690933022","0","116.177,39.88724","0","0","0","beijing","北京市丰台区长辛店芦井村"
"上海公安博物馆","691329638","0","121.474921,31.204453","0","4","1","shanghai","卢湾区瑞金南路518号(近打浦桥)"
"中国人民革命军事博物馆","691623629","0","116.330745,39.915462","0","4.7","243","beijing","北京市海淀区复兴路9号"
"北京黛尔葡萄庄园采摘","691768089","0","116.716341,40.22076","0","0","0","beijing","北京市顺义区北小营镇榆林村北"
"三清宫","694200249","0","117.23967951686,40.594486633261","0","0","0","beijing","北京市密云县太师屯镇令公村仙居谷风景区"
"上海东江体育俱乐部","694339534","0","121.516706,31.210476","0","0","0","shanghai","上海市浦东新区浦明路1888号"
"仙境之桥DIY烘焙坊","694932593","0","104.051406,30.709056","0","0","0","chengdu","四川省成都市金牛区交大路凯德广场4楼（电影院旁）"
"苏州文庙","695588551","0","120.630107,31.300778","0","2","1","suzhou","江苏省苏州市沧浪区人民路667号"
"云湖游艇温泉会馆","695970075","0","121.003962,31.173244","0","0","0","suzhou","江苏省苏州市昆山市千灯镇淀山湖镇万园路188号"
"北京博纳悠唐国际影城","696159562","0","116.447114,39.92753","0","5","1","beijing","北京市朝阳区三丰北里2号楼悠唐生活广场B1层"
"双桂山","696237537","0","107.727474,29.890645","0","0","0","chongqing","重庆市丰都县"
"新安江月亮岛","696537175","0","119.275311,29.475886","0","0","0","hangzhou","浙江省杭州市建德市拱墅区舟山东路"
"土山湾博物馆","696916182","0","121.441766,31.193209","0","5","1","shanghai","上海市徐汇区徐家汇蒲汇塘路55号"
"华特迪士尼大剧院","697565265","0","121.667109,31.14707","0","4.7","40","shanghai","上海市浦东新区川南奉公路971号迪斯尼度假区内"
"锦鲤池","698189877","0","121.40588678104,31.228815423831","0","0","0","shanghai","上海市普陀区大渡河路525号长风公园内"
"上海杂技团《SPIRAL—炫》","698395090","0","121.466952,31.227188","0","5","1","shanghai","上海市卢湾区茂名路57号兰心大戏院"
"失恋博物展『解放碑情书』","698401864","0","106.585745,29.564053","0","0","0","chongqing","重庆市渝中区解放碑邹容路68号大都会东方广场LG层最后一封情书失恋博物展"
"同翔户外飞行基地","698854023","0","103.6226,30.53368","0","0","0","chengdu","四川省成都市安仁镇同翔飞行基地（金谷域澳洲庄园）"
"成都339广场","69906503","0","104.099812,30.667082","0","5","220","chengdu","四川省成都市成华区"
"大田湾体育馆","700528442","0","106.5536980678,29.560944195262","0","0","0","chongqing","重庆市渝中区两路口体育村34号"
"阿兰草莓采摘园","700893171","0","116.452425,40.21189","0","0","0","beijing","北京市昌平区兴寿镇西营村118号"
"西溪草堂","700983314","0","120.074998,30.264657","0","0","0","hangzhou","浙江省杭州市西湖区西溪湿地公园内"
"十渡太平生态猴山景区","70157852","0","115.583542,39.737439","0","4.2","15","beijing","北京房山十渡风镇西太平村西太平猴山"
"乐之翼儿童乐园（下沙东东城店）","701805500","0","120.395829,30.302539","0","0","0","hangzhou","浙江省杭州市江干区下沙十号大街（二十七号路口东东城）"
"中国人民抗日战争纪念馆","702177085","4A景区","116.232485,39.857906","1","4.5","161","beijing","北京市丰台区卢沟桥宛平城内街101号"
"华凯乡村高尔夫球会","702807817","0","121.471055,30.820364","0","0","0","shanghai","上海化学工业区环华路9号"
"杭州植物园","702932955","0","120.122801,30.25688","0","4.7","752","hangzhou","浙江省杭州市西湖区桃源岭1号"
"清江九龙潭","702965043","0","115.659161,39.628218","0","5","1","beijing","北京房山四渡清江九龙潭景区。"
"杭州新视野红色体验基地","703141368","0","120.387358,30.348382","0","0","0","hangzhou","浙江省杭州市下沙东区文海北路380号"
"紫海云天","703152546","0","108.349594,30.928406","0","0","0","chongqing","重庆开县长沙镇兼善村（万州大垭口）"
"雨林奇观","703555443","0","116.34744407054,39.950254627548","0","0","0","beijing","北京市海淀区高粱桥斜街乙18号北京海洋馆内"
"身临其境7D动感体验馆","703781410","0","116.379286,39.916793","0","0","0","beijing","北京市西城区西单新一代商场二层"
"镭战大联盟","704309419","0","121.565405,30.911084","0","0","0","shanghai","上海市奉贤区青村镇沿钱公路5599号"
"圣尚马术游乐会","704408238","0","121.124126,30.949519","0","0","0","shanghai","上海市松江区叶新支路1600号"
"东方台球室","705195489","0","104.108583,30.674694","0","0","0","chengdu","四川省成都市成华区建设路第五大道三楼"
"宫颐府","705252919","0","116.372005,39.764974","0","0","0","beijing","北京市大兴区金苑路38号"
"嘻哈包袱铺同里剧场","705260711","0","0.0,0.0","0","0","0","suzhou","苏州市吴江区同里镇新填街154号"
"青年团中央机关旧址","707467253","0","121.474896,31.226443","0","0","0","shanghai","上海市卢湾区淮海中路567弄6号"
"翠谷琴湖","707676621","0","119.60176145148,29.963229305775","0","0","0","hangzhou","浙江省杭州市桐庐县高翔乡珠村琴溪香谷景区"
"国歌纪念广场","708034708","0","121.521097,31.263424","0","0","0","shanghai","上海市杨浦区荆州路151号"
"万达城开心动物城","708537862","0","103.62268,30.964936","0","4.9","8","chengdu","四川省都江堰玉堂镇玉府路与外江大桥交汇处（成都万达城展示中心）"
"福润斯健身游泳会馆","708663791","0","116.347137,40.039922","0","5","2","beijing","北京市海淀区清河小营毛纺路燕清园小区中心"
"北京西部巨人马术俱乐部","709179862","0","116.53569,40.011044","0","0","0","beijing","北京市朝阳区崔各庄黑桥418车站对面"
"香炉峰","710548130","0","119.771305,29.565045","0","0","0","hangzhou","浙江省杭州建德市新安江姚村"
"什刹海前海滑冰场","710707690","0","116.399372,39.94123","0","5","2","beijing","北京市西城区什刹海前海好梦江南码头"
"金山卫城","71142768","0","7.2870617359179,43.710483482453","0","4","1","shanghai","上海市金山区"
"成都游乐园","71165221","0","104.148748191,30.7183507328","0","5","1","chengdu","四川省成都市成华区建设北路一段74号"
"建德千岛湖通用机场","712050267","0","119.191263,29.362554","0","5","2","hangzhou","浙江省杭州市建德千岛湖通用机场"
"湖广会馆旧址","712722642","0","116.390836,39.895009","0","0","0","beijing","北京市西城区（原宣武区）骡马市大街东口南侧"
"龙缸云端廊桥","712769281","0","109.011659,30.672236","0","5","316","chongqing","重庆市云阳县龙缸景区清水乡龙缸景区"
"南山风景区","712911028","0","106.62947,29.5526","0","0","0","chongqing","重庆市南岸区南山镇南山风景区"
"【9号销售码】熊猫基地-成都市区返程车","713296363","0","104.152603,30.738837","0","5","4","chengdu","四川省成都市成华区外北熊猫大道1375号"
"武隆博物馆","714015651","0","107.751673,29.327237","0","0","0","chongqing","重庆武隆县巷口镇冯家坡18号"
"藏经楼","714821094","0","103.77896606107,30.939562970383","0","0","0","chengdu","四川省成都市新都区宝光寺"
"喵儿石创艺特区","714973964","0","106.528972,29.572864","0","5","1","chongqing","重庆市江北区建新西路17号"
"第六届龙潭湖冰雪节","715493718","0","116.448673,39.884371","0","5","1","beijing","北京东城区龙潭路8号龙潭湖公园北门内（近体育馆路）"
"花水湾叠香溪温泉酒店","715879229","0","103.260111,30.551305","0","4.8","71","chengdu","四川省成都市大邑县花水湾叠香溪温泉酒店"
"地震遗址","716973367","0","104.049617034,30.6364766778","0","0","0","chengdu","四川-成都-彭州市"
"上海寻梦园香草农场景区","717277589","0","121.096733,31.0473","0","4.6","258","shanghai","上海市青浦区朱家角镇沈太路2365号（近太阳岛温泉度假村）"
"重庆狂鲨户外拓展俱乐部","719755355","0","106.538948,29.57767","0","0","0","chongqing","重庆市江北区嘉陵3村14栋3-7室（办公室）"
"网师园","720230425","4A景区","120.64023,31.303679","28","4.9","1890","suzhou","江苏省苏州市沧浪区带城桥路带城桥路阔家头巷11号"
"皇乾殿","720858323","0","116.419247,39.89062","0","0","0","beijing","北京市东城区天坛内东里7号天坛公园内"
"颠九宫密室逃脱（湖墅店）","720865445","0","120.160598,30.284071","0","0","0","hangzhou","浙江省杭州市拱墅区湖墅南路103号百大花园C座1101室"
"石长城","721734755","0","118.955108,30.13986","0","0","0","hangzhou","浙江省临安市同山下村"
"十里琅珰","721845263","0","120.112913,30.22422","0","0","0","hangzhou","浙江杭州市近郊万林背山五云山间（龙井村西侧）"
"雁栖真人CS","722471242","0","116.607518,40.417722","0","0","0","beijing","北京市怀柔区雁栖镇长园村47号"
"川军抗战馆","723287339","0","103.62844,30.506588","0","0","0","chengdu","四川省成都市大邑县建川博物馆聚落内"
"环球猎奇馆","723785691","0","121.50381,31.243841","0","4.5","51","shanghai","浦东新区滨江大道2789号外滩观光隧道B2楼(近上海国际会议中心)"
"兴澳海底世界","724353729","0","106.574062,29.546316","0","0","0","chongqing","重庆市南岸区南滨路长江大桥南桥头"
"大兴梨花村梁师傅采摘园","725714911","0","116.251816,39.59178","0","0","0","beijing","北京市大兴区庞各庄镇梨花村"
"凯悦莱清·汤泉","726797314","0","116.18104,39.754386","0","5","25","beijing","北京市房山区长阳镇阳城环路16号"
"上海浦东展览馆","728024857","0","121.56207594084,31.233836173102","0","0","0","shanghai","上海浦东新区合欢路201号(迎春路口)"
"中国儿童中心","728582725","0","116.37294490311,39.946077688067","0","0","0","beijing","北京市西城区平安里西大街43号"
"东明山森林公园","728665963","0","120.011786,30.435184","0","5","1","hangzhou","浙江省杭州市余杭区东明山15号"
"环球奇趣体验馆","729751003","0","121.497752,31.232364","0","4.8","136","shanghai","上海市黄浦区旧校场路69号"
"国际会议展览中心","729756706","0","104.06094984697,30.704369900639","0","0","0","chengdu","四川省成都市金牛区沙湾路258号"
"歌剧院","730298972","0","116.396089,39.912954","0","5","1","beijing","北京市西城区西长安街2号"
"天香小筑","730338726","0","120.623573,31.300317","0","0","0","suzhou","江苏省苏州市沧浪区人民路80号"
"优品道动漫水世界","730513769","0","103.918137,30.603378","0","5","1","chengdu","四川省成都市双流区航港路二段107号优品道广场（靠近麦当劳附近）"
"北京大戚收音机电影机博物馆","730647784","0","116.731332,39.967127","0","4.5","12","beijing","北京通州区宋庄镇小堡环岛东500米赛格斯大厦"
"0932私人影咖","730661478","0","104.089559,30.642106","0","0","0","chengdu","四川省成都市武侯区一环路南一段12号学府花园锦学阁19楼"
"百望山森林公园","731166893","3A景区","116.26297,40.036622","85","4.7","40","beijing","北京市海淀区黑山扈北口19号（近颐和园）"
"奔奔儿童乐园","731837859","0","121.267375,31.122953","0","0","0","shanghai","松江区泗泾镇横港路18弄108号（大润发旁）"
"上海游龙石文化科普馆","731873486","0","121.69933,31.169389","0","4.6","125","shanghai","上海市浦东新区川沙新镇黄楼新春路20号"
"西溪国家湿地公园","733406632","0","120.071557,30.272789","0","4.8","4","hangzhou","浙江省杭州市"
"杭州|《圣斗士星矢》燃烧三十年主题展","733995894","0","120.137714,30.307917","0","0","0","hangzhou","杭州市拱墅区莫干山路与隐秀路交叉路口杭州大悦城-1F"
"书法山","734047776","0","116.49696114298,40.297976334325","0","0","0","beijing","北京市怀柔区松梓镇上王峪村西书法山旅游度假区"
"段祺瑞宅","734664110","0","116.435957,39.934376","0","0","0","beijing","北京市东城区仓南胡同"
"古剑山大峡谷漂流","73481764","0","108.439018,30.171207","0","4.8","4","chongqing","重庆市綦江区永新镇龙门沟"
"中国国家京剧院","735047281","0","116.37199125721,39.937864727406","0","0","0","beijing","北京市西城区平安里西大街22号"
"浦西洲际酒店","735380038","0","121.460075,31.25098","0","0","0","shanghai","上海市闸北区恒丰路500号"
"十渡东湖港","736052613","4A景区","115.530775,39.674023","59","4.8","616","beijing","北京市房山区十渡镇平峪村"
"电子科大体育馆","736086320","0","104.11105354312,30.686439240056","0","0","0","chengdu","四川省成都市成华区一环路东一段253号"
"乐动4d动感体验厅（上海浦东机场店）","736640723","0","121.814685,31.156427","0","4","1","shanghai","上海浦东新区浦东国际机场T2航站楼国际到达口旁"
"哈比小镇","737815724","0","116.339484,39.805016","0","0","0","beijing","大兴区西红门镇京良路10号乐家购物中心3层"
"柳亚子纪念馆","738116464","0","120.71788,30.9952849","0","0","0","suzhou","江苏省苏州吴江市黎里镇中心街75号"
"陈云故居","74016784","0","121.051103,31.013288","0","4.5","2","shanghai","上海市青浦区练塘镇朱枫公路3516号"
"青少年科技文化活动中心","741073673","0","118.78922,31.994829","0","0","0","suzhou","江苏省苏州吴江市体育路"
"南汇嘴观海公园","742348003","0","121.980404,30.888136","0","4","1","shanghai","上海市浦东新区东海大桥旁"
"广场长城假日酒店","74377577","0","121.459951,31.253203","0","0","0","shanghai","上海市闸北区恒丰路585号"
"北汽新能源体验中心","744117063","0","116.665334,39.656402","0","0","0","beijing","北京市大兴区采育经济开发区采和路1号"
"杭州传统工艺馆","744117756","0","120.182362,30.26489","0","0","0","hangzhou","浙江省杭州市下城区岳官巷4号"
"太仓港","744131304","0","121.217715,31.628778","0","0","0","suzhou","江苏省苏州市太仓市港区通港路"
"重庆大剧院","744275704","0","106.59355545006,29.583036770186","0","1","1","chongqing","重庆江北区江北嘴"
"美林香槟小镇游泳馆","744846968","0","116.571908,40.056568","0","0","0","beijing","顺义区丽苑街6号"
"十渡平西水乐园","744913888","0","115.615417,39.641243","0","0","0","beijing","北京市房山区十渡镇八渡村天禄山内漂流终点"
"半山村","745011220","0","119.675577,29.94307","0","0","0","hangzhou","浙江杭州富阳市新登镇西南"
"上上层DIY私家烘焙坊","745767425","0","120.676747,31.320822","0","0","0","suzhou","江苏苏州工业园区林泉街598号翰林大厦N105号（近仁爱路）"
"中国人民解放军海军航空馆","746218444","0","116.37032884906,40.191970359342","0","0","0","beijing","北京市丰台区东大街5号―111号海航司令部"
"邑德迎春艺术灯会","747001145","0","103.480285,30.526569","0","5","1","chengdu","成都市大邑县王泗农庄（成温邛高速王泗出口旁）"
"松江万达海底小纵队移动城堡","748303519","0","121.2507,31.063014","0","5","1","shanghai","上海市松江区广富林路658号万达广场一楼中庭"
"海淀展览馆","748521473","0","116.302028,39.996047","0","0","0","beijing","北京市海淀区新建宫门路2北门"
"秫香馆","749374137","0","120.63644101562,31.330306317072","0","0","0","suzhou","江苏省苏州市平江区东北街178号拙政园内"
"江苏省常熟中学","749587858","0","120.782792,31.66279","0","0","0","suzhou","江苏省苏州市常熟市"
"捌点半鬼屋","749729290","0","120.631168,31.31578","0","5","1","suzhou","江苏苏州市平江区观前街北局一弄10号阿里巴巴淘淘宝负一楼"
"太湖西山玄旸山庄","752061470","0","120.332698,31.142396","0","0","0","suzhou","苏州市吴中区金庭镇大桥路88号（靠近西山加油站）"
"金渤瀚国际商务会馆","752222893","0","116.26475820451,39.979726922552","0","0","0","beijing","北京市海淀区闵庄路3号"
"临安火星兔","752612651","0","119.701054,30.206426","0","5","3","hangzhou","浙江省杭州市临安市锦南街道九州街599号临安市体育文化会展中心"
